report_date,published_date,description,commodity,type,class,volume,unit,Year,IndexbyYear
2024-06-17 00:00:00.000,"07/05/2024 10:00:02","Meat Production","Slaughter Calves","Calves/Veal","Calves",0.7,"Million lbs",2024,25
2024-06-17 00:00:00.000,"07/05/2024 10:00:02","Meat Production","Slaughter Hogs","Pork","Hogs",514,"Million lbs",2024,25
2024-06-17 00:00:00.000,"07/05/2024 10:00:02","Meat Production","Slaughter Sheep","Lamb/Mutton","Sheep",2.2,"Million lbs",2024,25
2024-06-10 00:00:00.000,"06/27/2024 10:00:01","Meat Production","Slaughter Calves","Calves/Veal","Calves",0.7,"Million lbs",2024,24
2024-06-10 00:00:00.000,"06/27/2024 10:00:01","Meat Production","Slaughter Sheep","Lamb/Mutton","Sheep",2.5,"Million lbs",2024,24
2024-06-10 00:00:00.000,"06/27/2024 10:00:01","Meat Production","Slaughter Hogs","Pork","Hogs",510.5,"Million lbs",2024,24
2024-06-10 00:00:00.000,"06/27/2024 10:00:01","Meat Production","Slaughter Cattle","Beef","Cattle",519.6,"Million lbs",2024,24
2024-06-10 00:00:00.000,"06/27/2024 10:00:01","Meat Production","All","All","All",1033.4,"Million lbs",2024,24
2024-06-03 00:00:00.000,"06/20/2024 10:19:02","Meat Production","All","All","All",1039,"Million lbs",2024,23
2024-06-03 00:00:00.000,"06/20/2024 10:19:02","Meat Production","Slaughter Cattle","Beef","Cattle",515.6,"Million lbs",2024,23
2024-06-03 00:00:00.000,"06/20/2024 10:19:02","Meat Production","Slaughter Hogs","Pork","Hogs",520.4,"Million lbs",2024,23
2024-06-03 00:00:00.000,"06/20/2024 10:19:02","Meat Production","Slaughter Sheep","Lamb/Mutton","Sheep",2.3,"Million lbs",2024,23
2024-06-03 00:00:00.000,"06/20/2024 10:19:02","Meat Production","Slaughter Calves","Calves/Veal","Calves",0.8,"Million lbs",2024,23
2024-05-27 00:00:00.000,"06/13/2024 10:00:01","Meat Production","Slaughter Cattle","Beef","Cattle",458,"Million lbs",2024,22
2024-05-27 00:00:00.000,"06/13/2024 10:00:01","Meat Production","Slaughter Calves","Calves/Veal","Calves",0.6,"Million lbs",2024,22
2024-05-27 00:00:00.000,"06/13/2024 10:00:01","Meat Production","Slaughter Sheep","Lamb/Mutton","Sheep",2,"Million lbs",2024,22
2024-05-27 00:00:00.000,"06/13/2024 10:00:01","Meat Production","All","All","All",928.7,"Million lbs",2024,22
2024-05-27 00:00:00.000,"06/13/2024 10:00:01","Meat Production","Slaughter Hogs","Pork","Hogs",468.1,"Million lbs",2024,22
2024-05-20 00:00:00.000,"06/06/2024 10:00:01","Meat Production","Slaughter Cattle","Beef","Cattle",511.2,"Million lbs",2024,21
2024-05-20 00:00:00.000,"06/06/2024 10:00:01","Meat Production","All","All","All",1023.5,"Million lbs",2024,21
2024-05-20 00:00:00.000,"06/06/2024 10:00:01","Meat Production","Slaughter Hogs","Pork","Hogs",509.3,"Million lbs",2024,21
2024-05-20 00:00:00.000,"06/06/2024 10:00:01","Meat Production","Slaughter Sheep","Lamb/Mutton","Sheep",2.2,"Million lbs",2024,21
2024-05-20 00:00:00.000,"06/06/2024 10:00:01","Meat Production","Slaughter Calves","Calves/Veal","Calves",0.8,"Million lbs",2024,21
2024-05-13 00:00:00.000,"05/30/2024 10:00:01","Meat Production","Slaughter Hogs","Pork","Hogs",519.4,"Million lbs",2024,20
2024-05-13 00:00:00.000,"05/30/2024 10:00:01","Meat Production","All","All","All",1029.6,"Million lbs",2024,20
2024-05-13 00:00:00.000,"05/30/2024 10:00:01","Meat Production","Slaughter Sheep","Lamb/Mutton","Sheep",2.3,"Million lbs",2024,20
2024-05-13 00:00:00.000,"05/30/2024 10:00:01","Meat Production","Slaughter Cattle","Beef","Cattle",507.1,"Million lbs",2024,20
2024-05-13 00:00:00.000,"05/30/2024 10:00:01","Meat Production","Slaughter Calves","Calves/Veal","Calves",0.8,"Million lbs",2024,20
2024-05-06 00:00:00.000,"05/23/2024 10:00:01","Meat Production","Slaughter Sheep","Lamb/Mutton","Sheep",2.3,"Million lbs",2024,19
2024-05-06 00:00:00.000,"05/23/2024 10:00:01","Meat Production","Slaughter Cattle","Beef","Cattle",524.7,"Million lbs",2024,19
2024-05-06 00:00:00.000,"05/23/2024 10:00:01","Meat Production","Slaughter Hogs","Pork","Hogs",513,"Million lbs",2024,19
2024-05-06 00:00:00.000,"05/23/2024 10:00:01","Meat Production","All","All","All",1040.9,"Million lbs",2024,19
2024-05-06 00:00:00.000,"05/23/2024 10:00:01","Meat Production","Slaughter Calves","Calves/Veal","Calves",0.8,"Million lbs",2024,19
2024-04-29 00:00:00.000,"05/16/2024 10:00:02","Meat Production","All","All","All",1048.5,"Million lbs",2024,18
2024-04-29 00:00:00.000,"05/16/2024 10:00:02","Meat Production","Slaughter Sheep","Lamb/Mutton","Sheep",2.4,"Million lbs",2024,18
2024-04-29 00:00:00.000,"05/16/2024 10:00:02","Meat Production","Slaughter Cattle","Beef","Cattle",528.3,"Million lbs",2024,18
2024-04-29 00:00:00.000,"05/16/2024 10:00:02","Meat Production","Slaughter Calves","Calves/Veal","Calves",0.7,"Million lbs",2024,18
2024-04-29 00:00:00.000,"05/16/2024 10:00:02","Meat Production","Slaughter Hogs","Pork","Hogs",517,"Million lbs",2024,18
2024-04-22 00:00:00.000,"05/09/2024 10:00:02","Meat Production","All","All","All",1033.7,"Million lbs",2024,17
2024-04-22 00:00:00.000,"05/09/2024 10:00:02","Meat Production","Slaughter Calves","Calves/Veal","Calves",0.7,"Million lbs",2024,17
2024-04-22 00:00:00.000,"05/09/2024 10:00:02","Meat Production","Slaughter Hogs","Pork","Hogs",511.4,"Million lbs",2024,17
2024-04-22 00:00:00.000,"05/09/2024 10:00:02","Meat Production","Slaughter Sheep","Lamb/Mutton","Sheep",2.2,"Million lbs",2024,17
2024-04-22 00:00:00.000,"05/09/2024 10:00:02","Meat Production","Slaughter Cattle","Beef","Cattle",519.4,"Million lbs",2024,17
2024-04-15 00:00:00.000,"05/02/2024 10:00:02","Meat Production","Slaughter Sheep","Lamb/Mutton","Sheep",2.1,"Million lbs",2024,16
2024-04-15 00:00:00.000,"05/02/2024 10:00:02","Meat Production","All","All","All",1061.3,"Million lbs",2024,16
2024-04-15 00:00:00.000,"05/02/2024 10:00:02","Meat Production","Slaughter Cattle","Beef","Cattle",523.6,"Million lbs",2024,16
2024-04-15 00:00:00.000,"05/02/2024 10:00:02","Meat Production","Slaughter Hogs","Pork","Hogs",534.8,"Million lbs",2024,16
2024-04-15 00:00:00.000,"05/02/2024 10:00:02","Meat Production","Slaughter Calves","Calves/Veal","Calves",0.8,"Million lbs",2024,16
2024-04-08 00:00:00.000,"04/25/2024 10:00:01","Meat Production","Slaughter Hogs","Pork","Hogs",536.7,"Million lbs",2024,15
2024-04-08 00:00:00.000,"04/25/2024 10:00:01","Meat Production","Slaughter Calves","Calves/Veal","Calves",0.7,"Million lbs",2024,15
2024-04-08 00:00:00.000,"04/25/2024 10:00:01","Meat Production","Slaughter Cattle","Beef","Cattle",505.9,"Million lbs",2024,15
2024-04-08 00:00:00.000,"04/25/2024 10:00:01","Meat Production","All","All","All",1045.6,"Million lbs",2024,15
2024-04-08 00:00:00.000,"04/25/2024 10:00:01","Meat Production","Slaughter Sheep","Lamb/Mutton","Sheep",2.3,"Million lbs",2024,15
2024-04-01 00:00:00.000,"04/18/2024 10:00:02","Meat Production","Slaughter Hogs","Pork","Hogs",520.9,"Million lbs",2024,14
2024-04-01 00:00:00.000,"04/18/2024 10:00:02","Meat Production","Slaughter Calves","Calves/Veal","Calves",0.8,"Million lbs",2024,14
2024-04-01 00:00:00.000,"04/18/2024 10:00:02","Meat Production","Slaughter Sheep","Lamb/Mutton","Sheep",2.3,"Million lbs",2024,14
2024-04-01 00:00:00.000,"04/18/2024 10:00:02","Meat Production","All","All","All",1043.3,"Million lbs",2024,14
2024-04-01 00:00:00.000,"04/18/2024 10:00:02","Meat Production","Slaughter Cattle","Beef","Cattle",519.3,"Million lbs",2024,14
2024-03-25 00:00:00.000,"04/11/2024 10:00:02","Meat Production","Slaughter Calves","Calves/Veal","Calves",0.8,"Million lbs",2024,13
2024-03-25 00:00:00.000,"04/11/2024 10:00:02","Meat Production","Slaughter Cattle","Beef","Cattle",492.5,"Million lbs",2024,13
2024-03-25 00:00:00.000,"04/11/2024 10:00:02","Meat Production","Slaughter Sheep","Lamb/Mutton","Sheep",2.3,"Million lbs",2024,13
2024-03-25 00:00:00.000,"04/11/2024 10:00:02","Meat Production","All","All","All",1009.6,"Million lbs",2024,13
2024-03-25 00:00:00.000,"04/11/2024 10:00:02","Meat Production","Slaughter Hogs","Pork","Hogs",514.1,"Million lbs",2024,13
2024-03-18 00:00:00.000,"04/04/2024 10:00:02","Meat Production","Slaughter Cattle","Beef","Cattle",501.1,"Million lbs",2024,12
2024-03-18 00:00:00.000,"04/04/2024 10:00:02","Meat Production","Slaughter Sheep","Lamb/Mutton","Sheep",2.7,"Million lbs",2024,12
2024-03-18 00:00:00.000,"04/04/2024 10:00:02","Meat Production","Slaughter Hogs","Pork","Hogs",543.1,"Million lbs",2024,12
2024-03-18 00:00:00.000,"04/04/2024 10:00:02","Meat Production","Slaughter Calves","Calves/Veal","Calves",0.8,"Million lbs",2024,12
2024-03-18 00:00:00.000,"04/04/2024 10:00:02","Meat Production","All","All","All",1047.8,"Million lbs",2024,12
2024-03-11 00:00:00.000,"03/28/2024 10:00:02","Meat Production","Slaughter Hogs","Pork","Hogs",528.6,"Million lbs",2024,11
2024-03-11 00:00:00.000,"03/28/2024 10:00:02","Meat Production","Slaughter Sheep","Lamb/Mutton","Sheep",2.9,"Million lbs",2024,11
2024-03-11 00:00:00.000,"03/28/2024 10:00:02","Meat Production","Slaughter Calves","Calves/Veal","Calves",0.8,"Million lbs",2024,11
2024-03-11 00:00:00.000,"03/28/2024 10:00:02","Meat Production","Slaughter Cattle","Beef","Cattle",504.9,"Million lbs",2024,11
2024-03-11 00:00:00.000,"03/28/2024 10:00:02","Meat Production","All","All","All",1037.2,"Million lbs",2024,11
2024-03-04 00:00:00.000,"03/21/2024 10:00:01","Meat Production","Slaughter Sheep","Lamb/Mutton","Sheep",2.8,"Million lbs",2024,10
2024-03-04 00:00:00.000,"03/21/2024 10:00:01","Meat Production","Slaughter Calves","Calves/Veal","Calves",0.9,"Million lbs",2024,10
2024-03-04 00:00:00.000,"03/21/2024 10:00:01","Meat Production","Slaughter Hogs","Pork","Hogs",525.3,"Million lbs",2024,10
2024-03-04 00:00:00.000,"03/21/2024 10:00:01","Meat Production","All","All","All",1019.4,"Million lbs",2024,10
2024-03-04 00:00:00.000,"03/21/2024 10:00:01","Meat Production","Slaughter Cattle","Beef","Cattle",490.5,"Million lbs",2024,10
2024-02-26 00:00:00.000,"03/14/2024 10:00:02","Meat Production","Slaughter Sheep","Lamb/Mutton","Sheep",2.6,"Million lbs",2024,9
2024-02-26 00:00:00.000,"03/14/2024 10:00:02","Meat Production","Slaughter Calves","Calves/Veal","Calves",0.8,"Million lbs",2024,9
2024-02-26 00:00:00.000,"03/14/2024 10:00:02","Meat Production","All","All","All",1051.5,"Million lbs",2024,9
2024-02-26 00:00:00.000,"03/14/2024 10:00:02","Meat Production","Slaughter Hogs","Pork","Hogs",549.8,"Million lbs",2024,9
2024-02-26 00:00:00.000,"03/14/2024 10:00:02","Meat Production","Slaughter Cattle","Beef","Cattle",498.4,"Million lbs",2024,9
2024-02-19 00:00:00.000,"03/07/2024 10:00:02","Meat Production","Slaughter Sheep","Lamb/Mutton","Sheep",2.4,"Million lbs",2024,8
2024-02-19 00:00:00.000,"03/07/2024 10:00:02","Meat Production","Slaughter Cattle","Beef","Cattle",491.1,"Million lbs",2024,8
2024-02-19 00:00:00.000,"03/07/2024 10:00:02","Meat Production","All","All","All",1050.6,"Million lbs",2024,8
2024-02-19 00:00:00.000,"03/07/2024 10:00:02","Meat Production","Slaughter Calves","Calves/Veal","Calves",0.8,"Million lbs",2024,8
2024-02-19 00:00:00.000,"03/07/2024 10:00:02","Meat Production","Slaughter Hogs","Pork","Hogs",556.3,"Million lbs",2024,8
2024-02-12 00:00:00.000,"02/29/2024 10:00:01","Meat Production","Slaughter Cattle","Beef","Cattle",506.4,"Million lbs",2024,7
2024-02-12 00:00:00.000,"02/29/2024 10:00:01","Meat Production","Slaughter Sheep","Lamb/Mutton","Sheep",2.4,"Million lbs",2024,7
2024-02-12 00:00:00.000,"02/29/2024 10:00:01","Meat Production","Slaughter Calves","Calves/Veal","Calves",0.8,"Million lbs",2024,7
2024-02-12 00:00:00.000,"02/29/2024 10:00:01","Meat Production","Slaughter Hogs","Pork","Hogs",549.8,"Million lbs",2024,7
2024-02-12 00:00:00.000,"02/29/2024 10:00:01","Meat Production","All","All","All",1059.4,"Million lbs",2024,7
2024-02-05 00:00:00.000,"02/22/2024 10:00:02","Meat Production","Slaughter Cattle","Beef","Cattle",510.3,"Million lbs",2024,6
2024-02-05 00:00:00.000,"02/22/2024 10:00:02","Meat Production","Slaughter Hogs","Pork","Hogs",567.5,"Million lbs",2024,6
2024-02-05 00:00:00.000,"02/22/2024 10:00:02","Meat Production","Slaughter Calves","Calves/Veal","Calves",0.8,"Million lbs",2024,6
2024-02-05 00:00:00.000,"02/22/2024 10:00:02","Meat Production","Slaughter Sheep","Lamb/Mutton","Sheep",2.2,"Million lbs",2024,6
2024-02-05 00:00:00.000,"02/22/2024 10:00:02","Meat Production","All","All","All",1080.9,"Million lbs",2024,6
2024-01-29 00:00:00.000,"02/15/2024 10:00:02","Meat Production","All","All","All",1113.3,"Million lbs",2024,5
2024-01-29 00:00:00.000,"02/15/2024 10:00:02","Meat Production","Slaughter Sheep","Lamb/Mutton","Sheep",2.2,"Million lbs",2024,5
2024-01-29 00:00:00.000,"02/15/2024 10:00:02","Meat Production","Slaughter Calves","Calves/Veal","Calves",0.9,"Million lbs",2024,5
2024-01-29 00:00:00.000,"02/15/2024 10:00:02","Meat Production","Slaughter Hogs","Pork","Hogs",585.6,"Million lbs",2024,5
2024-01-29 00:00:00.000,"02/15/2024 10:00:02","Meat Production","Slaughter Cattle","Beef","Cattle",524.6,"Million lbs",2024,5
2024-01-22 00:00:00.000,"02/08/2024 10:00:01","Meat Production","Slaughter Hogs","Pork","Hogs",584.4,"Million lbs",2024,4
2024-01-22 00:00:00.000,"02/08/2024 10:00:01","Meat Production","All","All","All",1098.6,"Million lbs",2024,4
2024-01-22 00:00:00.000,"02/08/2024 10:00:01","Meat Production","Slaughter Calves","Calves/Veal","Calves",0.8,"Million lbs",2024,4
2024-01-22 00:00:00.000,"02/08/2024 10:00:01","Meat Production","Slaughter Sheep","Lamb/Mutton","Sheep",2.1,"Million lbs",2024,4
2024-01-22 00:00:00.000,"02/08/2024 10:00:01","Meat Production","Slaughter Cattle","Beef","Cattle",511.2,"Million lbs",2024,4
2024-01-15 00:00:00.000,"02/01/2024 10:00:02","Meat Production","All","All","All",1081,"Million lbs",2024,3
2024-01-15 00:00:00.000,"02/01/2024 10:00:02","Meat Production","Slaughter Sheep","Lamb/Mutton","Sheep",2,"Million lbs",2024,3
2024-01-15 00:00:00.000,"02/01/2024 10:00:02","Meat Production","Slaughter Cattle","Beef","Cattle",508.4,"Million lbs",2024,3
2024-01-15 00:00:00.000,"02/01/2024 10:00:02","Meat Production","Slaughter Calves","Calves/Veal","Calves",0.7,"Million lbs",2024,3
2024-01-15 00:00:00.000,"02/01/2024 10:00:02","Meat Production","Slaughter Hogs","Pork","Hogs",569.8,"Million lbs",2024,3
2024-01-08 00:00:00.000,"01/25/2024 10:00:02","Meat Production","Slaughter Cattle","Beef","Cattle",455.4,"Million lbs",2024,2
2024-01-08 00:00:00.000,"01/25/2024 10:00:02","Meat Production","All","All","All",930.7,"Million lbs",2024,2
2024-01-08 00:00:00.000,"01/25/2024 10:00:02","Meat Production","Slaughter Sheep","Lamb/Mutton","Sheep",2.1,"Million lbs",2024,2
2024-01-08 00:00:00.000,"01/25/2024 10:00:02","Meat Production","Slaughter Hogs","Pork","Hogs",472.4,"Million lbs",2024,2
2024-01-08 00:00:00.000,"01/25/2024 10:00:02","Meat Production","Slaughter Calves","Calves/Veal","Calves",0.8,"Million lbs",2024,2
2024-01-01 00:00:00.000,"01/18/2024 10:00:02","Meat Production","Slaughter Calves","Calves/Veal","Calves",0.8,"Million lbs",2024,1
2024-01-01 00:00:00.000,"01/18/2024 10:00:02","Meat Production","Slaughter Cattle","Beef","Cattle",462.3,"Million lbs",2024,1
2024-01-01 00:00:00.000,"01/18/2024 10:00:02","Meat Production","All","All","All",982.7,"Million lbs",2024,1
2024-01-01 00:00:00.000,"01/18/2024 10:00:02","Meat Production","Slaughter Hogs","Pork","Hogs",517.8,"Million lbs",2024,1
2024-01-01 00:00:00.000,"01/18/2024 10:00:02","Meat Production","Slaughter Sheep","Lamb/Mutton","Sheep",1.9,"Million lbs",2024,1
2024-12-30 00:00:00.000,"01/16/2025 10:00:02","Live Weight","Slaughter Sheep","Lamb/Mutton","Sheep",121,"lbs",2024,53
2024-12-30 00:00:00.000,"01/16/2025 10:00:02","Live Weight","Slaughter Cattle","Beef","Cattle",1447,"lbs",2024,53
2024-12-30 00:00:00.000,"01/16/2025 10:00:02","Live Weight","Slaughter Hogs","Pork","Hogs",294,"lbs",2024,53
2024-12-30 00:00:00.000,"01/16/2025 10:00:02","Live Weight","Slaughter Calves","Calves/Veal","Calves",321,"lbs",2024,53
2024-12-23 00:00:00.000,"01/10/2025 10:00:01","Live Weight","Slaughter Sheep","Lamb/Mutton","Sheep",119,"lbs",2024,52
2024-12-23 00:00:00.000,"01/10/2025 10:00:01","Live Weight","Slaughter Calves","Calves/Veal","Calves",313,"lbs",2024,52
2024-12-23 00:00:00.000,"01/10/2025 10:00:01","Live Weight","Slaughter Hogs","Pork","Hogs",292,"lbs",2024,52
2024-12-23 00:00:00.000,"01/10/2025 10:00:01","Live Weight","Slaughter Cattle","Beef","Cattle",1440,"lbs",2024,52
2024-12-16 00:00:00.000,"01/02/2025 10:00:01","Live Weight","Slaughter Sheep","Lamb/Mutton","Sheep",119,"lbs",2024,51
2024-12-16 00:00:00.000,"01/02/2025 10:00:01","Live Weight","Slaughter Cattle","Beef","Cattle",1436,"lbs",2024,51
2024-12-16 00:00:00.000,"01/02/2025 10:00:01","Live Weight","Slaughter Calves","Calves/Veal","Calves",329,"lbs",2024,51
2024-12-16 00:00:00.000,"01/02/2025 10:00:01","Live Weight","Slaughter Hogs","Pork","Hogs",291,"lbs",2024,51
2024-12-09 00:00:00.000,"12/26/2024 10:00:01","Live Weight","Slaughter Cattle","Beef","Cattle",1429,"lbs",2024,50
2024-12-09 00:00:00.000,"12/26/2024 10:00:01","Live Weight","Slaughter Calves","Calves/Veal","Calves",334,"lbs",2024,50
2024-12-09 00:00:00.000,"12/26/2024 10:00:01","Live Weight","Slaughter Sheep","Lamb/Mutton","Sheep",122,"lbs",2024,50
2024-12-09 00:00:00.000,"12/26/2024 10:00:01","Live Weight","Slaughter Hogs","Pork","Hogs",291,"lbs",2024,50
2024-12-02 00:00:00.000,"12/19/2024 10:00:01","Live Weight","Slaughter Calves","Calves/Veal","Calves",315,"lbs",2024,49
2024-12-02 00:00:00.000,"12/19/2024 10:00:01","Live Weight","Slaughter Hogs","Pork","Hogs",292,"lbs",2024,49
2024-12-02 00:00:00.000,"12/19/2024 10:00:01","Live Weight","Slaughter Cattle","Beef","Cattle",1434,"lbs",2024,49
2024-12-02 00:00:00.000,"12/19/2024 10:00:01","Live Weight","Slaughter Sheep","Lamb/Mutton","Sheep",123,"lbs",2024,49
2024-11-25 00:00:00.000,"12/12/2024 10:00:02","Live Weight","Slaughter Sheep","Lamb/Mutton","Sheep",119,"lbs",2024,48
2024-11-25 00:00:00.000,"12/12/2024 10:00:02","Live Weight","Slaughter Cattle","Beef","Cattle",1430,"lbs",2024,48
2024-11-25 00:00:00.000,"12/12/2024 10:00:02","Live Weight","Slaughter Calves","Calves/Veal","Calves",333,"lbs",2024,48
2024-11-25 00:00:00.000,"12/12/2024 10:00:02","Live Weight","Slaughter Hogs","Pork","Hogs",290,"lbs",2024,48
2024-11-18 00:00:00.000,"12/05/2024 10:00:01","Live Weight","Slaughter Cattle","Beef","Cattle",1427,"lbs",2024,47
2024-11-18 00:00:00.000,"12/05/2024 10:00:01","Live Weight","Slaughter Calves","Calves/Veal","Calves",339,"lbs",2024,47
2024-11-18 00:00:00.000,"12/05/2024 10:00:01","Live Weight","Slaughter Hogs","Pork","Hogs",290,"lbs",2024,47
2024-11-18 00:00:00.000,"12/05/2024 10:00:01","Live Weight","Slaughter Sheep","Lamb/Mutton","Sheep",122,"lbs",2024,47
2024-11-11 00:00:00.000,"11/29/2024 10:00:02","Live Weight","Slaughter Calves","Calves/Veal","Calves",346,"lbs",2024,46
2024-11-11 00:00:00.000,"11/29/2024 10:00:02","Live Weight","Slaughter Hogs","Pork","Hogs",289,"lbs",2024,46
2024-11-11 00:00:00.000,"11/29/2024 10:00:02","Live Weight","Slaughter Cattle","Beef","Cattle",1429,"lbs",2024,46
2024-11-11 00:00:00.000,"11/29/2024 10:00:02","Live Weight","Slaughter Sheep","Lamb/Mutton","Sheep",121,"lbs",2024,46
2024-11-04 00:00:00.000,"11/21/2024 10:00:01","Live Weight","Slaughter Hogs","Pork","Hogs",289,"lbs",2024,45
2024-11-04 00:00:00.000,"11/21/2024 10:00:01","Live Weight","Slaughter Calves","Calves/Veal","Calves",341,"lbs",2024,45
2024-11-04 00:00:00.000,"11/21/2024 10:00:01","Live Weight","Slaughter Cattle","Beef","Cattle",1429,"lbs",2024,45
2024-11-04 00:00:00.000,"11/21/2024 10:00:01","Live Weight","Slaughter Sheep","Lamb/Mutton","Sheep",121,"lbs",2024,45
2024-10-28 00:00:00.000,"11/14/2024 10:00:02","Live Weight","Slaughter Sheep","Lamb/Mutton","Sheep",121,"lbs",2024,44
2024-10-28 00:00:00.000,"11/14/2024 10:00:02","Live Weight","Slaughter Cattle","Beef","Cattle",1426,"lbs",2024,44
2024-10-28 00:00:00.000,"11/14/2024 10:00:02","Live Weight","Slaughter Hogs","Pork","Hogs",288,"lbs",2024,44
2024-10-28 00:00:00.000,"11/14/2024 10:00:02","Live Weight","Slaughter Calves","Calves/Veal","Calves",329,"lbs",2024,44
2024-10-21 00:00:00.000,"11/07/2024 10:00:01","Live Weight","Slaughter Sheep","Lamb/Mutton","Sheep",119,"lbs",2024,43
2024-10-21 00:00:00.000,"11/07/2024 10:00:01","Live Weight","Slaughter Hogs","Pork","Hogs",288,"lbs",2024,43
2024-10-21 00:00:00.000,"11/07/2024 10:00:01","Live Weight","Slaughter Cattle","Beef","Cattle",1424,"lbs",2024,43
2024-10-21 00:00:00.000,"11/07/2024 10:00:01","Live Weight","Slaughter Calves","Calves/Veal","Calves",340,"lbs",2024,43
2024-10-14 00:00:00.000,"10/31/2024 10:00:01","Live Weight","Slaughter Sheep","Lamb/Mutton","Sheep",119,"lbs",2024,42
2024-10-14 00:00:00.000,"10/31/2024 10:00:01","Live Weight","Slaughter Hogs","Pork","Hogs",287,"lbs",2024,42
2024-10-14 00:00:00.000,"10/31/2024 10:00:01","Live Weight","Slaughter Cattle","Beef","Cattle",1424,"lbs",2024,42
2024-10-14 00:00:00.000,"10/31/2024 10:00:01","Live Weight","Slaughter Calves","Calves/Veal","Calves",323,"lbs",2024,42
2024-10-07 00:00:00.000,"10/24/2024 11:57:10","Live Weight","Slaughter Sheep","Lamb/Mutton","Sheep",122,"lbs",2024,41
2024-10-07 00:00:00.000,"10/24/2024 11:57:10","Live Weight","Slaughter Hogs","Pork","Hogs",286,"lbs",2024,41
2024-10-07 00:00:00.000,"10/24/2024 11:57:10","Live Weight","Slaughter Cattle","Beef","Cattle",1420,"lbs",2024,41
2024-10-07 00:00:00.000,"10/24/2024 11:57:10","Live Weight","Slaughter Calves","Calves/Veal","Calves",313,"lbs",2024,41
2024-09-30 00:00:00.000,"10/17/2024 10:00:02","Live Weight","Slaughter Sheep","Lamb/Mutton","Sheep",119,"lbs",2024,40
2024-09-30 00:00:00.000,"10/17/2024 10:00:02","Live Weight","Slaughter Cattle","Beef","Cattle",1418,"lbs",2024,40
2024-09-30 00:00:00.000,"10/17/2024 10:00:02","Live Weight","Slaughter Calves","Calves/Veal","Calves",312,"lbs",2024,40
2024-09-30 00:00:00.000,"10/17/2024 10:00:02","Live Weight","Slaughter Hogs","Pork","Hogs",286,"lbs",2024,40
2024-09-23 00:00:00.000,"10/10/2024 11:58:11","Live Weight","Slaughter Calves","Calves/Veal","Calves",319,"lbs",2024,39
2024-09-23 00:00:00.000,"10/10/2024 11:58:11","Live Weight","Slaughter Cattle","Beef","Cattle",1409,"lbs",2024,39
2024-09-23 00:00:00.000,"10/10/2024 11:58:11","Live Weight","Slaughter Sheep","Lamb/Mutton","Sheep",121,"lbs",2024,39
2024-09-23 00:00:00.000,"10/10/2024 11:58:11","Live Weight","Slaughter Hogs","Pork","Hogs",286,"lbs",2024,39
2024-09-16 00:00:00.000,"10/03/2024 10:00:02","Live Weight","Slaughter Cattle","Beef","Cattle",1414,"lbs",2024,38
2024-09-16 00:00:00.000,"10/03/2024 10:00:02","Live Weight","Slaughter Hogs","Pork","Hogs",285,"lbs",2024,38
2024-09-16 00:00:00.000,"10/03/2024 10:00:02","Live Weight","Slaughter Sheep","Lamb/Mutton","Sheep",121,"lbs",2024,38
2024-09-16 00:00:00.000,"10/03/2024 10:00:02","Live Weight","Slaughter Calves","Calves/Veal","Calves",332,"lbs",2024,38
2024-09-09 00:00:00.000,"09/26/2024 10:00:02","Live Weight","Slaughter Sheep","Lamb/Mutton","Sheep",122,"lbs",2024,37
2024-09-09 00:00:00.000,"09/26/2024 10:00:02","Live Weight","Slaughter Hogs","Pork","Hogs",285,"lbs",2024,37
2024-09-09 00:00:00.000,"09/26/2024 10:00:02","Live Weight","Slaughter Cattle","Beef","Cattle",1409,"lbs",2024,37
2024-09-09 00:00:00.000,"09/26/2024 10:00:02","Live Weight","Slaughter Calves","Calves/Veal","Calves",324,"lbs",2024,37
2024-09-02 00:00:00.000,"09/19/2024 10:00:01","Live Weight","Slaughter Sheep","Lamb/Mutton","Sheep",121,"lbs",2024,36
2024-09-02 00:00:00.000,"09/19/2024 10:00:01","Live Weight","Slaughter Hogs","Pork","Hogs",285,"lbs",2024,36
2024-09-02 00:00:00.000,"09/19/2024 10:00:01","Live Weight","Slaughter Cattle","Beef","Cattle",1406,"lbs",2024,36
2024-09-02 00:00:00.000,"09/19/2024 10:00:01","Live Weight","Slaughter Calves","Calves/Veal","Calves",299,"lbs",2024,36
2024-08-26 00:00:00.000,"09/12/2024 10:00:02","Live Weight","Slaughter Calves","Calves/Veal","Calves",309,"lbs",2024,35
2024-08-26 00:00:00.000,"09/12/2024 10:00:02","Live Weight","Slaughter Cattle","Beef","Cattle",1394,"lbs",2024,35
2024-08-26 00:00:00.000,"09/12/2024 10:00:02","Live Weight","Slaughter Hogs","Pork","Hogs",282,"lbs",2024,35
2024-08-26 00:00:00.000,"09/12/2024 10:00:02","Live Weight","Slaughter Sheep","Lamb/Mutton","Sheep",119,"lbs",2024,35
2024-08-19 00:00:00.000,"09/05/2024 10:00:01","Live Weight","Slaughter Calves","Calves/Veal","Calves",307,"lbs",2024,34
2024-08-19 00:00:00.000,"09/05/2024 10:00:01","Live Weight","Slaughter Cattle","Beef","Cattle",1394,"lbs",2024,34
2024-08-19 00:00:00.000,"09/05/2024 10:00:01","Live Weight","Slaughter Sheep","Lamb/Mutton","Sheep",121,"lbs",2024,34
2024-08-19 00:00:00.000,"09/05/2024 10:00:01","Live Weight","Slaughter Hogs","Pork","Hogs",283,"lbs",2024,34
