report_date,purchase_type,price_5day,Name,Year,IndexbyYear,wtd_avg
2023-02-28 00:00:00.000,"Negotiated (carcass basis)",78.23,"Western Cornbelt",2023,41,78.57
2023-02-27 00:00:00.000,"Negotiated (carcass basis)",78.63,"Western Cornbelt",2023,40,78.04
2023-02-24 00:00:00.000,"Negotiated (carcass basis)",78.67,"Western Cornbelt",2023,39,77.72
2023-02-23 00:00:00.000,"Negotiated (carcass basis)",78.7,"Western Cornbelt",2023,38,78.45
2023-02-22 00:00:00.000,"Negotiated (carcass basis)",78.68,"Western Cornbelt",2023,37,78.35
2023-02-21 00:00:00.000,"Negotiated (carcass basis)",78.71,"Western Cornbelt",2023,36,79.53
2023-02-20 00:00:00.000,"Negotiated (carcass basis)",78.4,"Western Cornbelt",2023,35,78.34
2023-02-17 00:00:00.000,"Negotiated (carcass basis)",78.37,"Western Cornbelt",2023,34,77.31
2023-02-16 00:00:00.000,"Negotiated (carcass basis)",78.55,"Western Cornbelt",2023,33,78.11
2023-02-15 00:00:00.000,"Negotiated (carcass basis)",78.6,"Western Cornbelt",2023,32,78.76
2023-02-14 00:00:00.000,"Negotiated (carcass basis)",78.46,"Western Cornbelt",2023,31,78.77
2023-02-13 00:00:00.000,"Negotiated (carcass basis)",78.21,"Western Cornbelt",2023,30,77.78
2023-02-10 00:00:00.000,"Negotiated (carcass basis)",78.04,"Western Cornbelt",2023,29,78.47
2023-02-09 00:00:00.000,"Negotiated (carcass basis)",77.54,"Western Cornbelt",2023,28,78.57
2023-02-08 00:00:00.000,"Negotiated (carcass basis)",76.83,"Western Cornbelt",2023,27,78.41
2023-02-07 00:00:00.000,"Negotiated (carcass basis)",74.47,"Western Cornbelt",2023,26,75.96
2023-02-06 00:00:00.000,"Negotiated (carcass basis)",73.77,"Western Cornbelt",2023,25,74.63
2023-02-03 00:00:00.000,"Negotiated (carcass basis)",73.58,"Western Cornbelt",2023,24,73.09
2023-02-02 00:00:00.000,"Negotiated (carcass basis)",73.22,"Western Cornbelt",2023,23,74.83
2023-02-01 00:00:00.000,"Negotiated (carcass basis)",72.47,"Western Cornbelt",2023,22,74.08
2023-01-31 00:00:00.000,"Negotiated (carcass basis)",71.97,"Western Cornbelt",2023,21,71.07
2023-01-30 00:00:00.000,"Negotiated (carcass basis)",71.99,"Western Cornbelt",2023,20,70.49
2023-01-27 00:00:00.000,"Negotiated (carcass basis)",71.96,"Western Cornbelt",2023,19,71.45
2023-01-26 00:00:00.000,"Negotiated (carcass basis)",71.92,"Western Cornbelt",2023,18,71.26
2023-01-25 00:00:00.000,"Negotiated (carcass basis)",71.67,"Western Cornbelt",2023,17,72.71
2023-01-24 00:00:00.000,"Negotiated (carcass basis)",71.17,"Western Cornbelt",2023,16,71.68
2023-01-23 00:00:00.000,"Negotiated (carcass basis)",71.03,"Western Cornbelt",2023,15,70.56
2023-01-20 00:00:00.000,"Negotiated (carcass basis)",71.12,"Western Cornbelt",2023,14,69.67
2023-01-19 00:00:00.000,"Negotiated (carcass basis)",71.4,"Western Cornbelt",2023,13,69.82
2023-01-18 00:00:00.000,"Negotiated (carcass basis)",72.11,"Western Cornbelt",2023,12,71.62
2023-01-17 00:00:00.000,"Negotiated (carcass basis)",73.18,"Western Cornbelt",2023,11,71.92
2023-01-16 00:00:00.000,"Negotiated (carcass basis)",73.7,"Western Cornbelt",2023,10,72.26
2023-01-13 00:00:00.000,"Negotiated (carcass basis)",73.75,"Western Cornbelt",2023,9,73.38
2023-01-12 00:00:00.000,"Negotiated (carcass basis)",73.99,"Western Cornbelt",2023,8,73.14
2023-01-11 00:00:00.000,"Negotiated (carcass basis)",74.28,"Western Cornbelt",2023,7,73.97
2023-01-10 00:00:00.000,"Negotiated (carcass basis)",74.46,"Western Cornbelt",2023,6,73.91
2023-01-09 00:00:00.000,"Negotiated (carcass basis)",74.8,"Western Cornbelt",2023,5,73.59
2023-01-06 00:00:00.000,"Negotiated (carcass basis)",74.91,"Western Cornbelt",2023,4,75.57
2023-01-05 00:00:00.000,"Negotiated (carcass basis)",74.81,"Western Cornbelt",2023,3,74.55
2023-01-04 00:00:00.000,"Negotiated (carcass basis)",75.35,"Western Cornbelt",2023,2,75.15
2023-01-03 00:00:00.000,"Negotiated (carcass basis)",75.29,"Western Cornbelt",2023,1,75.45
2021-12-29 00:00:00.000,"Negotiated (carcass basis)",61.48,"Western Cornbelt",2021,253,61.55
2021-12-28 00:00:00.000,"Negotiated (carcass basis)",61.44,"Western Cornbelt",2021,252,61.94
2021-12-27 00:00:00.000,"Negotiated (carcass basis)",61.04,"Western Cornbelt",2021,251,60.54
2021-12-23 00:00:00.000,"Negotiated (carcass basis)",60.91,"Western Cornbelt",2021,250,61.44
2021-12-20 00:00:00.000,"Negotiated (carcass basis)",62.56,"Western Cornbelt",2021,247,59.57
2021-12-17 00:00:00.000,"Negotiated (carcass basis)",62.38,"Western Cornbelt",2021,246,60.69
2021-12-16 00:00:00.000,"Negotiated (carcass basis)",62.7,"Western Cornbelt",2021,245,63.22
2021-12-15 00:00:00.000,"Negotiated (carcass basis)",62.85,"Western Cornbelt",2021,244,63.72
2021-12-14 00:00:00.000,"Negotiated (carcass basis)",62.79,"Western Cornbelt",2021,243,62.58
2021-12-13 00:00:00.000,"Negotiated (carcass basis)",63.92,"Western Cornbelt",2021,242,60.84
2021-12-09 00:00:00.000,"Negotiated (carcass basis)",64.41,"Western Cornbelt",2021,240,63.58
2021-12-08 00:00:00.000,"Negotiated (carcass basis)",64.19,"Western Cornbelt",2021,239,64.35
2021-12-07 00:00:00.000,"Negotiated (carcass basis)",63.35,"Western Cornbelt",2021,238,64.79
2021-12-06 00:00:00.000,"Negotiated (carcass basis)",62.12,"Western Cornbelt",2021,237,64.23
2021-12-03 00:00:00.000,"Negotiated (carcass basis)",60.07,"Western Cornbelt",2021,236,64.45
2021-12-02 00:00:00.000,"Negotiated (carcass basis)",57.45,"Western Cornbelt",2021,235,60.94
2021-12-01 00:00:00.000,"Negotiated (carcass basis)",57.03,"Western Cornbelt",2021,234,59.57
2021-11-30 00:00:00.000,"Negotiated (carcass basis)",55.91,"Western Cornbelt",2021,233,58.06
2021-11-29 00:00:00.000,"Negotiated (carcass basis)",55.5,"Western Cornbelt",2021,232,55.12
2021-11-26 00:00:00.000,"Negotiated (carcass basis)",55.43,"Western Cornbelt",2021,231,55.29
2021-11-24 00:00:00.000,"Negotiated (carcass basis)",55.44,"Western Cornbelt",2021,230,55.7
2021-11-23 00:00:00.000,"Negotiated (carcass basis)",55.47,"Western Cornbelt",2021,229,55.87
2021-11-22 00:00:00.000,"Negotiated (carcass basis)",56.1,"Western Cornbelt",2021,228,54.86
2021-11-19 00:00:00.000,"Negotiated (carcass basis)",56.65,"Western Cornbelt",2021,227,54.96
2021-11-18 00:00:00.000,"Negotiated (carcass basis)",57.17,"Western Cornbelt",2021,226,55.91
2021-11-17 00:00:00.000,"Negotiated (carcass basis)",57.47,"Western Cornbelt",2021,225,56.64
2021-11-16 00:00:00.000,"Negotiated (carcass basis)",57.6,"Western Cornbelt",2021,224,57.45
2021-11-15 00:00:00.000,"Negotiated (carcass basis)",58.2,"Western Cornbelt",2021,223,56.78
2021-11-12 00:00:00.000,"Negotiated (carcass basis)",58.73,"Western Cornbelt",2021,222,58
2021-11-11 00:00:00.000,"Negotiated (carcass basis)",59.49,"Western Cornbelt",2021,221,58.37
2021-11-10 00:00:00.000,"Negotiated (carcass basis)",59.79,"Western Cornbelt",2021,220,57.85
2021-11-09 00:00:00.000,"Negotiated (carcass basis)",60.23,"Western Cornbelt",2021,219,58.85
2021-11-08 00:00:00.000,"Negotiated (carcass basis)",61.05,"Western Cornbelt",2021,218,59.83
2021-11-05 00:00:00.000,"Negotiated (carcass basis)",61.33,"Western Cornbelt",2021,217,61.21
2021-11-04 00:00:00.000,"Negotiated (carcass basis)",61.7,"Western Cornbelt",2021,216,60.42
2021-11-03 00:00:00.000,"Negotiated (carcass basis)",62.36,"Western Cornbelt",2021,215,61.44
2021-11-02 00:00:00.000,"Negotiated (carcass basis)",62.84,"Western Cornbelt",2021,214,61.68
2021-11-01 00:00:00.000,"Negotiated (carcass basis)",63.65,"Western Cornbelt",2021,213,62.07
2021-10-29 00:00:00.000,"Negotiated (carcass basis)",63.88,"Western Cornbelt",2021,212,63.33
2021-10-28 00:00:00.000,"Negotiated (carcass basis)",64.62,"Western Cornbelt",2021,211,63.31
2021-10-27 00:00:00.000,"Negotiated (carcass basis)",65.53,"Western Cornbelt",2021,210,63.57
2021-10-26 00:00:00.000,"Negotiated (carcass basis)",66.65,"Western Cornbelt",2021,209,65.1
2021-10-25 00:00:00.000,"Negotiated (carcass basis)",67.43,"Western Cornbelt",2021,208,64.9
2021-10-22 00:00:00.000,"Negotiated (carcass basis)",67.73,"Western Cornbelt",2021,207,67.56
2021-10-21 00:00:00.000,"Negotiated (carcass basis)",67.87,"Western Cornbelt",2021,206,66.97
2021-10-20 00:00:00.000,"Negotiated (carcass basis)",68.35,"Western Cornbelt",2021,205,67.78
2021-10-19 00:00:00.000,"Negotiated (carcass basis)",68.51,"Western Cornbelt",2021,204,68.01
2021-10-18 00:00:00.000,"Negotiated (carcass basis)",68.89,"Western Cornbelt",2021,203,68
2021-10-15 00:00:00.000,"Negotiated (carcass basis)",69.14,"Western Cornbelt",2021,202,68.55
2021-10-14 00:00:00.000,"Negotiated (carcass basis)",69.38,"Western Cornbelt",2021,201,69.53
2021-10-13 00:00:00.000,"Negotiated (carcass basis)",69.55,"Western Cornbelt",2021,200,68.55
2021-10-12 00:00:00.000,"Negotiated (carcass basis)",69.89,"Western Cornbelt",2021,199,69.57
2021-10-11 00:00:00.000,"Negotiated (carcass basis)",70.26,"Western Cornbelt",2021,198,69.07
2021-10-08 00:00:00.000,"Negotiated (carcass basis)",70.76,"Western Cornbelt",2021,197,70.08
2021-10-07 00:00:00.000,"Negotiated (carcass basis)",71.26,"Western Cornbelt",2021,196,71.12
2021-10-06 00:00:00.000,"Negotiated (carcass basis)",71.54,"Western Cornbelt",2021,195,70.35
2021-10-05 00:00:00.000,"Negotiated (carcass basis)",72.38,"Western Cornbelt",2021,194,71.47
2021-10-04 00:00:00.000,"Negotiated (carcass basis)",73.18,"Western Cornbelt",2021,193,71.27
2021-10-01 00:00:00.000,"Negotiated (carcass basis)",73.84,"Western Cornbelt",2021,192,72.02
2021-09-30 00:00:00.000,"Negotiated (carcass basis)",74.32,"Western Cornbelt",2021,191,73.84
2021-09-29 00:00:00.000,"Negotiated (carcass basis)",74.89,"Western Cornbelt",2021,190,74.85
2021-09-28 00:00:00.000,"Negotiated (carcass basis)",75.26,"Western Cornbelt",2021,189,74.26
2021-09-27 00:00:00.000,"Negotiated (carcass basis)",76.69,"Western Cornbelt",2021,188,74.24
2021-09-23 00:00:00.000,"Negotiated (carcass basis)",78.28,"Western Cornbelt",2021,186,76.55
2021-09-22 00:00:00.000,"Negotiated (carcass basis)",79.23,"Western Cornbelt",2021,185,77.3
2021-09-21 00:00:00.000,"Negotiated (carcass basis)",80.69,"Western Cornbelt",2021,184,78.02
2021-09-20 00:00:00.000,"Negotiated (carcass basis)",83.1,"Western Cornbelt",2021,183,79.58
2021-09-17 00:00:00.000,"Negotiated (carcass basis)",84.47,"Western Cornbelt",2021,182,82.42
2021-09-16 00:00:00.000,"Negotiated (carcass basis)",84.94,"Western Cornbelt",2021,181,82.58
2021-09-15 00:00:00.000,"Negotiated (carcass basis)",85.73,"Western Cornbelt",2021,180,84.21
2021-09-14 00:00:00.000,"Negotiated (carcass basis)",88.08,"Western Cornbelt",2021,179,84.46
2021-09-13 00:00:00.000,"Negotiated (carcass basis)",90.5,"Western Cornbelt",2021,178,86.99
2021-09-10 00:00:00.000,"Negotiated (carcass basis)",90.93,"Western Cornbelt",2021,177,88.81
2021-09-09 00:00:00.000,"Negotiated (carcass basis)",91.41,"Western Cornbelt",2021,176,89.02
2021-09-08 00:00:00.000,"Negotiated (carcass basis)",91.98,"Western Cornbelt",2021,175,91.6
2021-09-07 00:00:00.000,"Negotiated (carcass basis)",92.56,"Western Cornbelt",2021,174,91.68
2021-09-03 00:00:00.000,"Negotiated (carcass basis)",94.33,"Western Cornbelt",2021,173,93.74
2021-09-02 00:00:00.000,"Negotiated (carcass basis)",94.42,"Western Cornbelt",2021,172,93
2021-09-01 00:00:00.000,"Negotiated (carcass basis)",95.42,"Western Cornbelt",2021,171,92.81
2021-08-31 00:00:00.000,"Negotiated (carcass basis)",96.37,"Western Cornbelt",2021,170,95.13
2021-08-30 00:00:00.000,"Negotiated (carcass basis)",98.66,"Western Cornbelt",2021,169,94.55
2021-08-26 00:00:00.000,"Negotiated (carcass basis)",100,"Western Cornbelt",2021,167,98.09
2021-08-25 00:00:00.000,"Negotiated (carcass basis)",101.41,"Western Cornbelt",2021,166,98.63
2021-08-24 00:00:00.000,"Negotiated (carcass basis)",102.34,"Western Cornbelt",2021,165,100.74
2021-08-23 00:00:00.000,"Negotiated (carcass basis)",103.18,"Western Cornbelt",2021,164,99.45
2021-08-20 00:00:00.000,"Negotiated (carcass basis)",103.39,"Western Cornbelt",2021,163,103.64
2021-08-19 00:00:00.000,"Negotiated (carcass basis)",103.29,"Western Cornbelt",2021,162,104.57
2021-08-18 00:00:00.000,"Negotiated (carcass basis)",103,"Western Cornbelt",2021,161,102.67
2021-08-17 00:00:00.000,"Negotiated (carcass basis)",102.84,"Western Cornbelt",2021,160,102.74
2021-08-13 00:00:00.000,"Negotiated (carcass basis)",102.37,"Western Cornbelt",2021,158,102.91
2021-08-12 00:00:00.000,"Negotiated (carcass basis)",102.14,"Western Cornbelt",2021,157,103.42
2021-08-11 00:00:00.000,"Negotiated (carcass basis)",101.51,"Western Cornbelt",2021,156,102.21
2021-08-10 00:00:00.000,"Negotiated (carcass basis)",103.08,"Western Cornbelt",2021,155,100.91
2021-08-06 00:00:00.000,"Negotiated (carcass basis)",103.78,"Western Cornbelt",2021,153,100.12
2021-08-05 00:00:00.000,"Negotiated (carcass basis)",104.2,"Western Cornbelt",2021,152,102.03
2021-08-04 00:00:00.000,"Negotiated (carcass basis)",104.57,"Western Cornbelt",2021,151,104.66
2021-07-30 00:00:00.000,"Negotiated (carcass basis)",107.14,"Western Cornbelt",2021,148,103.6
2021-07-29 00:00:00.000,"Negotiated (carcass basis)",107.29,"Western Cornbelt",2021,147,104.54
2021-07-28 00:00:00.000,"Negotiated (carcass basis)",107.61,"Western Cornbelt",2021,146,106.19
2021-07-27 00:00:00.000,"Negotiated (carcass basis)",108.09,"Western Cornbelt",2021,145,107.36
2021-07-26 00:00:00.000,"Negotiated (carcass basis)",109.21,"Western Cornbelt",2021,144,108.41
2021-07-23 00:00:00.000,"Negotiated (carcass basis)",109.59,"Western Cornbelt",2021,143,107.26
2021-07-22 00:00:00.000,"Negotiated (carcass basis)",109.8,"Western Cornbelt",2021,142,107.91
2021-07-21 00:00:00.000,"Negotiated (carcass basis)",111.43,"Western Cornbelt",2021,141,109.53
2021-07-20 00:00:00.000,"Negotiated (carcass basis)",112.88,"Western Cornbelt",2021,140,110.92
2021-07-19 00:00:00.000,"Negotiated (carcass basis)",114.82,"Western Cornbelt",2021,139,109.22
2021-07-16 00:00:00.000,"Negotiated (carcass basis)",115.45,"Western Cornbelt",2021,138,109.12
2021-07-15 00:00:00.000,"Negotiated (carcass basis)",115.98,"Western Cornbelt",2021,137,115.12
2021-07-14 00:00:00.000,"Negotiated (carcass basis)",115.73,"Western Cornbelt",2021,136,116.87
2021-07-13 00:00:00.000,"Negotiated (carcass basis)",115.28,"Western Cornbelt",2021,135,116.04
2021-07-12 00:00:00.000,"Negotiated (carcass basis)",115.05,"Western Cornbelt",2021,134,115.33
2021-07-09 00:00:00.000,"Negotiated (carcass basis)",115.04,"Western Cornbelt",2021,133,115.98
2021-07-08 00:00:00.000,"Negotiated (carcass basis)",113.81,"Western Cornbelt",2021,132,112.73
2021-07-07 00:00:00.000,"Negotiated (carcass basis)",112.99,"Western Cornbelt",2021,131,114.42
2021-07-06 00:00:00.000,"Negotiated (carcass basis)",113.24,"Western Cornbelt",2021,130,115.78
2021-07-02 00:00:00.000,"Negotiated (carcass basis)",113.5,"Western Cornbelt",2021,129,110.57
2021-07-01 00:00:00.000,"Negotiated (carcass basis)",115.84,"Western Cornbelt",2021,128,111.1
2021-06-30 00:00:00.000,"Negotiated (carcass basis)",117.76,"Western Cornbelt",2021,127,114.42
2021-06-29 00:00:00.000,"Negotiated (carcass basis)",120.73,"Western Cornbelt",2021,126,113.06
2021-06-28 00:00:00.000,"Negotiated (carcass basis)",125.42,"Western Cornbelt",2021,125,116.44
2021-06-25 00:00:00.000,"Negotiated (carcass basis)",127.59,"Western Cornbelt",2021,124,119.78
2021-06-24 00:00:00.000,"Negotiated (carcass basis)",130.37,"Western Cornbelt",2021,123,121.96
2021-06-23 00:00:00.000,"Negotiated (carcass basis)",131.34,"Western Cornbelt",2021,122,125.79
2021-06-22 00:00:00.000,"Negotiated (carcass basis)",132.79,"Western Cornbelt",2021,121,132.07
2021-06-21 00:00:00.000,"Negotiated (carcass basis)",132.81,"Western Cornbelt",2021,120,132.11
2021-06-18 00:00:00.000,"Negotiated (carcass basis)",132.93,"Western Cornbelt",2021,119,133.94
2021-06-17 00:00:00.000,"Negotiated (carcass basis)",132.44,"Western Cornbelt",2021,118,131.26
2021-06-16 00:00:00.000,"Negotiated (carcass basis)",130.72,"Western Cornbelt",2021,117,134.21
2021-06-15 00:00:00.000,"Negotiated (carcass basis)",127.47,"Western Cornbelt",2021,116,131.2
2021-06-14 00:00:00.000,"Negotiated (carcass basis)",125.71,"Western Cornbelt",2021,115,132.28
2021-06-11 00:00:00.000,"Negotiated (carcass basis)",123.37,"Western Cornbelt",2021,114,130.41
2021-06-10 00:00:00.000,"Negotiated (carcass basis)",121.02,"Western Cornbelt",2021,113,125.1
2021-06-09 00:00:00.000,"Negotiated (carcass basis)",117.78,"Western Cornbelt",2021,112,123.32
2021-06-08 00:00:00.000,"Negotiated (carcass basis)",114.33,"Western Cornbelt",2021,111,120.39
2021-06-07 00:00:00.000,"Negotiated (carcass basis)",113.34,"Western Cornbelt",2021,110,115.53
2021-06-04 00:00:00.000,"Negotiated (carcass basis)",113.06,"Western Cornbelt",2021,109,115.33
2021-06-03 00:00:00.000,"Negotiated (carcass basis)",112.61,"Western Cornbelt",2021,108,114.18
2021-06-02 00:00:00.000,"Negotiated (carcass basis)",111.93,"Western Cornbelt",2021,107,111.92
2021-06-01 00:00:00.000,"Negotiated (carcass basis)",111.95,"Western Cornbelt",2021,106,112.78
2021-05-28 00:00:00.000,"Negotiated (carcass basis)",112.07,"Western Cornbelt",2021,105,111.71
2021-05-27 00:00:00.000,"Negotiated (carcass basis)",112.22,"Western Cornbelt",2021,104,110.91
2021-05-26 00:00:00.000,"Negotiated (carcass basis)",112.98,"Western Cornbelt",2021,103,112.1
2021-05-25 00:00:00.000,"Negotiated (carcass basis)",113.69,"Western Cornbelt",2021,102,112.45
2021-05-24 00:00:00.000,"Negotiated (carcass basis)",114.85,"Western Cornbelt",2021,101,113.66
2021-05-21 00:00:00.000,"Negotiated (carcass basis)",115.35,"Western Cornbelt",2021,100,112.55
2021-05-20 00:00:00.000,"Negotiated (carcass basis)",115.97,"Western Cornbelt",2021,99,113.45
2021-05-19 00:00:00.000,"Negotiated (carcass basis)",116.83,"Western Cornbelt",2021,98,116.02
2021-05-18 00:00:00.000,"Negotiated (carcass basis)",117.87,"Western Cornbelt",2021,97,116.61
2021-05-17 00:00:00.000,"Negotiated (carcass basis)",119.89,"Western Cornbelt",2021,96,117.44
2021-05-14 00:00:00.000,"Negotiated (carcass basis)",120.2,"Western Cornbelt",2021,95,117.53
2021-05-13 00:00:00.000,"Negotiated (carcass basis)",120.59,"Western Cornbelt",2021,94,117.06
2021-05-12 00:00:00.000,"Negotiated (carcass basis)",121.39,"Western Cornbelt",2021,93,119.79
2021-05-11 00:00:00.000,"Negotiated (carcass basis)",121.73,"Western Cornbelt",2021,92,122.3
2021-05-10 00:00:00.000,"Negotiated (carcass basis)",120.53,"Western Cornbelt",2021,91,121.04
2021-05-07 00:00:00.000,"Negotiated (carcass basis)",120.04,"Western Cornbelt",2021,90,120.69
2021-05-06 00:00:00.000,"Negotiated (carcass basis)",119.52,"Western Cornbelt",2021,89,121.91
2021-05-05 00:00:00.000,"Negotiated (carcass basis)",118.6,"Western Cornbelt",2021,88,121.21
2021-05-04 00:00:00.000,"Negotiated (carcass basis)",117.13,"Western Cornbelt",2021,87,118.72
2021-05-03 00:00:00.000,"Negotiated (carcass basis)",115.78,"Western Cornbelt",2021,86,116.07
2021-04-30 00:00:00.000,"Negotiated (carcass basis)",115.31,"Western Cornbelt",2021,85,116.43
2021-04-29 00:00:00.000,"Negotiated (carcass basis)",114.9,"Western Cornbelt",2021,84,116.29
2021-04-28 00:00:00.000,"Negotiated (carcass basis)",114.05,"Western Cornbelt",2021,83,116.15
2021-04-27 00:00:00.000,"Negotiated (carcass basis)",112.37,"Western Cornbelt",2021,82,115.17
2021-04-26 00:00:00.000,"Negotiated (carcass basis)",109.91,"Western Cornbelt",2021,81,111.16
2021-04-23 00:00:00.000,"Negotiated (carcass basis)",108.96,"Western Cornbelt",2021,80,112.64
2021-04-22 00:00:00.000,"Negotiated (carcass basis)",107.79,"Western Cornbelt",2021,79,110.83
2021-04-21 00:00:00.000,"Negotiated (carcass basis)",106.83,"Western Cornbelt",2021,78,109.42
2021-04-20 00:00:00.000,"Negotiated (carcass basis)",105.18,"Western Cornbelt",2021,77,108.15
2021-04-19 00:00:00.000,"Negotiated (carcass basis)",104.2,"Western Cornbelt",2021,76,106.34
2021-04-16 00:00:00.000,"Negotiated (carcass basis)",103.63,"Western Cornbelt",2021,75,105.84
2021-04-15 00:00:00.000,"Negotiated (carcass basis)",102.64,"Western Cornbelt",2021,74,104.46
2021-04-14 00:00:00.000,"Negotiated (carcass basis)",102.01,"Western Cornbelt",2021,73,102.92
2021-04-13 00:00:00.000,"Negotiated (carcass basis)",101.47,"Western Cornbelt",2021,72,102.52
2021-04-12 00:00:00.000,"Negotiated (carcass basis)",100.8,"Western Cornbelt",2021,71,101.85
2021-04-09 00:00:00.000,"Negotiated (carcass basis)",100.59,"Western Cornbelt",2021,70,101.42
2021-04-08 00:00:00.000,"Negotiated (carcass basis)",100.21,"Western Cornbelt",2021,69,101.12
2021-04-07 00:00:00.000,"Negotiated (carcass basis)",99.7,"Western Cornbelt",2021,68,100.5
2021-04-06 00:00:00.000,"Negotiated (carcass basis)",99.02,"Western Cornbelt",2021,67,99.36
2021-04-05 00:00:00.000,"Negotiated (carcass basis)",98.68,"Western Cornbelt",2021,66,99.75
2021-04-02 00:00:00.000,"Negotiated (carcass basis)",98.46,"Western Cornbelt",2021,65,99.07
2021-04-01 00:00:00.000,"Negotiated (carcass basis)",98.11,"Western Cornbelt",2021,64,98.71
2021-03-31 00:00:00.000,"Negotiated (carcass basis)",97.64,"Western Cornbelt",2021,63,98.46
2021-03-30 00:00:00.000,"Negotiated (carcass basis)",96.56,"Western Cornbelt",2021,62,98.32
2021-03-29 00:00:00.000,"Negotiated (carcass basis)",95.45,"Western Cornbelt",2021,61,98.19
2021-03-26 00:00:00.000,"Negotiated (carcass basis)",94.42,"Western Cornbelt",2021,60,97.23
2021-03-25 00:00:00.000,"Negotiated (carcass basis)",93.51,"Western Cornbelt",2021,59,95.23
2021-03-24 00:00:00.000,"Negotiated (carcass basis)",92.87,"Western Cornbelt",2021,58,94.31
2021-03-23 00:00:00.000,"Negotiated (carcass basis)",91.94,"Western Cornbelt",2021,57,93.1
2021-03-22 00:00:00.000,"Negotiated (carcass basis)",91.06,"Western Cornbelt",2021,56,93.16
2021-03-19 00:00:00.000,"Negotiated (carcass basis)",89.8,"Western Cornbelt",2021,55,91.13
2021-03-18 00:00:00.000,"Negotiated (carcass basis)",88.86,"Western Cornbelt",2021,54,91.39
2021-03-17 00:00:00.000,"Negotiated (carcass basis)",87.75,"Western Cornbelt",2021,53,88.91
2021-03-16 00:00:00.000,"Negotiated (carcass basis)",87.64,"Western Cornbelt",2021,52,88.28
2021-03-15 00:00:00.000,"Negotiated (carcass basis)",87.67,"Western Cornbelt",2021,51,88.69
2021-03-12 00:00:00.000,"Negotiated (carcass basis)",87.52,"Western Cornbelt",2021,50,86.38
2021-03-11 00:00:00.000,"Negotiated (carcass basis)",87.66,"Western Cornbelt",2021,49,86.84
2021-03-10 00:00:00.000,"Negotiated (carcass basis)",87.46,"Western Cornbelt",2021,48,87.84
2021-03-09 00:00:00.000,"Negotiated (carcass basis)",86.91,"Western Cornbelt",2021,47,88.06
2021-03-08 00:00:00.000,"Negotiated (carcass basis)",86.02,"Western Cornbelt",2021,46,88.05
2021-03-05 00:00:00.000,"Negotiated (carcass basis)",85.09,"Western Cornbelt",2021,45,83.79
2021-03-04 00:00:00.000,"Negotiated (carcass basis)",84.31,"Western Cornbelt",2021,44,86.83
2021-03-03 00:00:00.000,"Negotiated (carcass basis)",81.46,"Western Cornbelt",2021,43,85.19
2021-03-02 00:00:00.000,"Negotiated (carcass basis)",79.9,"Western Cornbelt",2021,42,83.57
2021-03-01 00:00:00.000,"Negotiated (carcass basis)",78.48,"Western Cornbelt",2021,41,81.24
2021-02-26 00:00:00.000,"Negotiated (carcass basis)",77.41,"Western Cornbelt",2021,40,79.77
2021-02-25 00:00:00.000,"Negotiated (carcass basis)",76.97,"Western Cornbelt",2021,39,79.15
2021-02-24 00:00:00.000,"Negotiated (carcass basis)",74.58,"Western Cornbelt",2021,38,77.23
2021-02-23 00:00:00.000,"Negotiated (carcass basis)",72.35,"Western Cornbelt",2021,37,75.7
2021-02-22 00:00:00.000,"Negotiated (carcass basis)",71.04,"Western Cornbelt",2021,36,72.67
2021-02-18 00:00:00.000,"Negotiated (carcass basis)",70.07,"Western Cornbelt",2021,34,71.82
2021-02-17 00:00:00.000,"Negotiated (carcass basis)",69.51,"Western Cornbelt",2021,33,70.61
2021-02-16 00:00:00.000,"Negotiated (carcass basis)",68.59,"Western Cornbelt",2021,32,69.86
2021-02-15 00:00:00.000,"Negotiated (carcass basis)",67.55,"Western Cornbelt",2021,31,68.75
2021-02-12 00:00:00.000,"Negotiated (carcass basis)",67.17,"Western Cornbelt",2021,30,67.94
2021-02-11 00:00:00.000,"Negotiated (carcass basis)",65.86,"Western Cornbelt",2021,29,66.72
2021-02-10 00:00:00.000,"Negotiated (carcass basis)",65.54,"Western Cornbelt",2021,28,67.74
2021-02-09 00:00:00.000,"Negotiated (carcass basis)",65,"Western Cornbelt",2021,27,66.01
2021-02-05 00:00:00.000,"Negotiated (carcass basis)",63.56,"Western Cornbelt",2021,25,63.21
2021-02-04 00:00:00.000,"Negotiated (carcass basis)",62.63,"Western Cornbelt",2021,24,64.23
2021-02-03 00:00:00.000,"Negotiated (carcass basis)",60.98,"Western Cornbelt",2021,23,65.67
2021-02-02 00:00:00.000,"Negotiated (carcass basis)",58.56,"Western Cornbelt",2021,22,61.92
2021-02-01 00:00:00.000,"Negotiated (carcass basis)",57.67,"Western Cornbelt",2021,21,57.44
2021-01-29 00:00:00.000,"Negotiated (carcass basis)",57.2,"Western Cornbelt",2021,20,57.76
2021-01-28 00:00:00.000,"Negotiated (carcass basis)",56.62,"Western Cornbelt",2021,19,58.07
2021-01-27 00:00:00.000,"Negotiated (carcass basis)",56.05,"Western Cornbelt",2021,18,57.5
2021-01-26 00:00:00.000,"Negotiated (carcass basis)",55.95,"Western Cornbelt",2021,17,56.86
2021-01-25 00:00:00.000,"Negotiated (carcass basis)",55.72,"Western Cornbelt",2021,16,54.59
