report_date,for_date_begin,avg_carcass_weight,avg_backfat,avg_loin_area,avg_loin_depth,standard_lean_yield,wtd_avg_base,wtd_avg_net_price,WeekofYear,Year,IndexbyYear
2009-09-28 00:00:00.000,2009-09-25 00:00:00.000,202.73,".76","7.28","2.43","51.40","51.48","53.42","401",2009,190
2006-12-08 00:00:00.000,2006-12-07 00:00:00.000,203.81,".76","7.24","2.41","51.40","60.09","62.13","505",2006,240
2006-12-05 00:00:00.000,2006-12-04 00:00:00.000,203.75,".76","7.28","2.43","51.40","59.47","61.39","502",2006,237
2006-12-04 00:00:00.000,2006-12-01 00:00:00.000,204.45,".76","7.22","2.41","51.40","59.72","61.84","501",2006,236
2006-11-29 00:00:00.000,2006-11-28 00:00:00.000,203.71,".76","7.23","2.41","51.40","60.05","61.95","493",2006,233
2006-11-28 00:00:00.000,2006-11-27 00:00:00.000,204.18,".76","7.26","2.42","51.40","59.42","61.66","492",2006,232
2006-11-27 00:00:00.000,2006-11-24 00:00:00.000,205.03,".76","7.28","2.42","51.40","58.79","60.86","491",2006,231
2006-11-21 00:00:00.000,2006-11-20 00:00:00.000,203.36,".76","7.23","2.41","51.40","57.18","59.04","482",2006,228
2006-11-14 00:00:00.000,2006-11-13 00:00:00.000,203.2,".76","7.22","2.40","51.40","59.92","61.85","472",2006,223
2006-11-10 00:00:00.000,2006-11-09 00:00:00.000,203.32,".76","7.24","2.41","51.40","60.98","63.19","465",2006,221
2006-11-09 00:00:00.000,2006-11-08 00:00:00.000,202.48,".76","7.21","2.40","51.40","61.75","63.76","464",2006,220
2006-11-08 00:00:00.000,2006-11-07 00:00:00.000,203.08,".76","7.25","2.41","51.40","61.75","64.02","463",2006,219
2006-11-01 00:00:00.000,2006-10-31 00:00:00.000,202.24,".76","7.20","2.40","51.40","61.32","63.28","453",2006,214
2006-10-31 00:00:00.000,2006-10-30 00:00:00.000,202.72,".76","7.26","2.42","51.40","60.91","62.77","452",2006,213
2006-10-26 00:00:00.000,2006-10-25 00:00:00.000,201.14,".76","7.16","2.39","51.40","60.01","62.01","444",2006,210
2006-10-23 00:00:00.000,2006-10-20 00:00:00.000,202.16,".76","7.15","2.38","51.40","61.43","63.32","441",2006,207
2006-10-13 00:00:00.000,2006-10-12 00:00:00.000,201.18,".76","7.18","2.39","51.40","62.21","64.24","425",2006,201
2006-08-25 00:00:00.000,2006-08-24 00:00:00.000,197,".76","7.14","2.38","51.40","71.44","73.88","355",2006,167
2006-08-18 00:00:00.000,2006-08-17 00:00:00.000,197.25,".76","7.13","2.38","51.40","68.47","70.79","345",2006,162
2006-07-20 00:00:00.000,2006-07-19 00:00:00.000,197.13,".76","7.12","2.37","51.40","67.35","69.68","304",2006,141
2006-07-17 00:00:00.000,2006-07-14 00:00:00.000,198.89,".76","7.15","2.38","51.40","67.03","69.26","301",2006,138
2006-07-13 00:00:00.000,2006-07-12 00:00:00.000,198.07,".76","7.14","2.38","51.40","67.67","69.97","294",2006,136
2006-07-10 00:00:00.000,2006-07-07 00:00:00.000,200.34,".76","7.13","2.38","51.40","68.81","70.99","291",2006,133
2006-07-07 00:00:00.000,2006-07-06 00:00:00.000,199.6,".76","7.15","2.38","51.40","69.21","71.37","285",2006,132
2006-07-06 00:00:00.000,2006-07-05 00:00:00.000,198.5,".76","7.16","2.38","51.40","69.37","71.70","284",2006,131
2006-07-05 00:00:00.000,2006-07-03 00:00:00.000,198.84,".76","7.17","2.39","51.40","70.63","72.89","283",2006,130
2006-07-03 00:00:00.000,2006-06-30 00:00:00.000,198.09,".76","7.19","2.40","51.40","71.71","74.33","281",2006,129
2006-06-28 00:00:00.000,2006-06-27 00:00:00.000,198.31,".76","7.22","2.40","51.40","74.94","77.12","273",2006,126
2006-06-22 00:00:00.000,2006-06-21 00:00:00.000,199.93,".76","7.19","2.39","51.40","75.80","78.11","264",2006,122
2006-06-21 00:00:00.000,2006-06-20 00:00:00.000,199.21,".76","7.21","2.40","51.40","75.42","77.74","263",2006,121
2006-06-08 00:00:00.000,2006-06-07 00:00:00.000,200.22,".76","7.24","2.41","51.40","66.78","69.09","244",2006,112
2006-06-06 00:00:00.000,2006-06-05 00:00:00.000,201.41,".76","7.28","2.43","51.40","64.93","67.21","242",2006,110
2006-06-02 00:00:00.000,2006-06-01 00:00:00.000,202.22,".76","7.25","2.41","51.40","64.33","66.59","235",2006,108
2006-05-30 00:00:00.000,2006-05-26 00:00:00.000,202.31,".76","7.24","2.41","51.40","64.91","67.24","232",2006,105
2006-02-07 00:00:00.000,2006-02-06 00:00:00.000,204.49,".76","7.19","2.39","51.40","53.32","54.96","72",2006,26
2006-02-06 00:00:00.000,2006-02-03 00:00:00.000,206.08,".76","7.28","2.42","51.40","53.04","55.12","71",2006,25
2006-02-03 00:00:00.000,2006-02-02 00:00:00.000,204.23,".76","7.25","2.41","51.40","53.24","55.39","65",2006,24
2006-01-30 00:00:00.000,2006-01-27 00:00:00.000,205.7,".76","7.31","2.43","51.40","53.69","55.78","61",2006,20
2006-01-10 00:00:00.000,2006-01-09 00:00:00.000,205.72,".76","7.30","2.43","51.40","56.54","58.21","32",2006,6
2005-12-21 00:00:00.000,2005-12-20 00:00:00.000,204.03,".76","7.27","2.42","51.40","57.99","59.87","523",2005,249
2005-12-16 00:00:00.000,2005-12-15 00:00:00.000,204.51,".76","7.21","2.40","51.40","59.76","61.68","515",2005,246
2005-12-14 00:00:00.000,2005-12-13 00:00:00.000,205.02,".76","7.23","2.41","51.40","60.48","62.39","513",2005,244
2005-11-29 00:00:00.000,2005-11-28 00:00:00.000,204.74,".76","7.27","2.42","51.40","56.27","58.13","492",2005,233
2005-11-25 00:00:00.000,2005-11-23 00:00:00.000,204.54,".76","7.30","2.43","51.40","56.36","58.44","485",2005,231
2005-11-23 00:00:00.000,2005-11-22 00:00:00.000,204.28,".76","7.27","2.42","51.40","56.77","58.63","483",2005,230
2005-11-17 00:00:00.000,2005-11-16 00:00:00.000,203.97,".76","7.22","2.41","51.40","59.55","61.41","474",2005,226
2005-10-28 00:00:00.000,2005-10-27 00:00:00.000,202.13,".76","7.20","2.40","51.40","58.52","60.45","445",2005,212
2005-10-25 00:00:00.000,2005-10-24 00:00:00.000,201.2,".76","7.23","2.41","51.40","59.59","61.67","442",2005,209
2005-10-24 00:00:00.000,2005-10-21 00:00:00.000,202.73,".76","7.14","2.38","51.40","60.78","62.59","441",2005,208
2005-10-21 00:00:00.000,2005-10-20 00:00:00.000,202.35,".76","7.21","2.40","51.40","61.22","63.27","435",2005,207
2005-10-19 00:00:00.000,2005-10-18 00:00:00.000,201.8,".76","7.21","2.40","51.40","62.34","64.55","433",2005,205
2005-10-17 00:00:00.000,2005-10-14 00:00:00.000,202.57,".76","7.14","2.38","51.40","63.89","65.90","431",2005,203
2005-10-12 00:00:00.000,2005-10-11 00:00:00.000,200.9,".76","7.16","2.39","51.40","65.18","67.35","423",2005,200
2005-10-06 00:00:00.000,2005-10-05 00:00:00.000,199.49,".76","7.16","2.39","51.40","65.69","68.11","414",2005,196
2005-10-05 00:00:00.000,2005-10-04 00:00:00.000,199.76,".76","7.20","2.40","51.40","65.77","68.10","413",2005,195
2005-09-22 00:00:00.000,2005-09-21 00:00:00.000,199.43,".76","7.26","2.42","51.40","64.40","66.87","394",2005,186
2005-09-16 00:00:00.000,2005-09-15 00:00:00.000,198.84,".76","7.16","2.38","51.40","63.81","66.24","385",2005,182
2005-09-12 00:00:00.000,2005-09-09 00:00:00.000,198.18,".76","7.06","2.35","51.40","64.10","66.19","381",2005,178
2005-09-09 00:00:00.000,2005-09-08 00:00:00.000,199.09,".76","7.14","2.38","51.40","64.27","66.50","375",2005,177
2005-09-07 00:00:00.000,2005-09-06 00:00:00.000,197.77,".76","7.13","2.38","51.40","65.96","68.25","373",2005,175
2005-09-06 00:00:00.000,2005-09-02 00:00:00.000,197.73,".76","7.05","2.35","51.40","67.41","69.43","372",2005,174
2005-08-26 00:00:00.000,2005-08-25 00:00:00.000,196.42,".76","7.04","2.35","51.40","68.90","71.10","355",2005,168
2005-08-12 00:00:00.000,2005-08-11 00:00:00.000,195.76,".76","7.04","2.34","51.40","67.15","69.46","335",2005,158
2005-08-08 00:00:00.000,2005-08-05 00:00:00.000,197.05,".76","7.10","2.36","51.40","67.24","69.45","331",2005,154
2005-07-21 00:00:00.000,2005-07-20 00:00:00.000,196.64,".76","7.07","2.35","51.40","66.17","68.39","304",2005,142
2005-07-13 00:00:00.000,2005-07-12 00:00:00.000,197.78,".76","7.13","2.38","51.40","66.01","68.25","293",2005,136
2005-07-08 00:00:00.000,2005-07-07 00:00:00.000,198.52,".76","7.09","2.36","51.40","64.35","66.65","285",2005,133
2005-07-07 00:00:00.000,2005-07-06 00:00:00.000,198.23,".76","7.11","2.37","51.40","63.87","66.05","284",2005,132
2005-07-06 00:00:00.000,2005-07-05 00:00:00.000,197.89,".76","7.06","2.35","51.40","63.69","65.80","283",2005,131
2005-07-05 00:00:00.000,2005-07-01 00:00:00.000,199.25,".76","7.13","2.38","51.40","63.67","66.13","282",2005,130
2005-06-16 00:00:00.000,2005-06-15 00:00:00.000,200.56,".76","7.16","2.38","51.40","66.54","68.88","254",2005,118
2005-06-15 00:00:00.000,2005-06-14 00:00:00.000,200.9,".76","7.17","2.39","51.40","66.01","68.15","253",2005,117
2005-06-10 00:00:00.000,2005-06-09 00:00:00.000,201.42,".76","7.14","2.38","51.40","65.59","67.59","245",2005,114
2005-06-08 00:00:00.000,2005-06-07 00:00:00.000,200.78,".76","7.14","2.38","51.40","65.48","67.61","243",2005,112
2005-06-07 00:00:00.000,2005-06-06 00:00:00.000,201.47,".76","7.18","2.39","51.40","66.02","68.08","242",2005,111
2005-06-03 00:00:00.000,2005-06-02 00:00:00.000,202.41,".76","7.15","2.38","51.40","66.71","68.77","235",2005,109
2005-06-02 00:00:00.000,2005-06-01 00:00:00.000,202.06,".76","7.17","2.39","51.40","66.78","68.91","234",2005,108
2005-06-01 00:00:00.000,2005-05-31 00:00:00.000,201.87,".76","7.20","2.40","51.40","67.57","69.60","233",2005,107
2005-05-27 00:00:00.000,2005-05-26 00:00:00.000,201.42,".76","7.16","2.39","51.40","69.31","71.44","225",2005,105
2005-05-26 00:00:00.000,2005-05-25 00:00:00.000,201.69,".76","7.18","2.39","51.40","70.27","72.50","224",2005,104
2005-05-19 00:00:00.000,2005-05-18 00:00:00.000,203.08,".76","7.19","2.39","51.40","72.64","74.92","214",2005,99
2005-05-18 00:00:00.000,2005-05-17 00:00:00.000,202.19,".76","7.20","2.40","51.40","72.96","75.21","213",2005,98
2005-05-12 00:00:00.000,2005-05-11 00:00:00.000,202.27,".76","7.23","2.41","51.40","73.21","75.54","204",2005,94
2005-05-10 00:00:00.000,2005-05-09 00:00:00.000,202.28,".76","7.18","2.39","51.40","73.65","75.86","202",2005,92
2005-05-04 00:00:00.000,2005-05-03 00:00:00.000,201.57,".76","7.18","2.39","51.40","71.58","73.88","193",2005,88
2005-05-03 00:00:00.000,2005-05-02 00:00:00.000,202.59,".76","7.19","2.39","51.40","70.49","72.62","192",2005,87
2005-01-31 00:00:00.000,2005-01-28 00:00:00.000,203.11,".76","7.19","2.39","51.40","70.45","72.69","61",2005,21
2005-01-28 00:00:00.000,2005-01-27 00:00:00.000,202.91,".76","7.22","2.40","51.40","70.04","72.26","55",2005,20
2005-01-24 00:00:00.000,2005-01-21 00:00:00.000,203.67,".76","7.22","2.41","51.40","69.24","71.49","51",2005,16
2005-01-21 00:00:00.000,2005-01-20 00:00:00.000,202.47,".76","7.34","2.44","51.40","69.41","71.62","45",2005,15
2005-01-18 00:00:00.000,2005-01-17 00:00:00.000,202.33,".76","7.20","2.40","51.40","68.83","71.08","42",2005,12
2005-01-13 00:00:00.000,2005-01-12 00:00:00.000,202.46,".76","7.18","2.39","51.40","68.13","70.48","34",2005,9
2005-01-12 00:00:00.000,2005-01-11 00:00:00.000,202.1,".76","7.16","2.39","51.40","68.11","70.27","33",2005,8
2005-01-05 00:00:00.000,2005-01-04 00:00:00.000,202.88,".76","7.16","2.39","51.40","64.82","67.12","23",2005,3
2004-12-27 00:00:00.000,2004-12-23 00:00:00.000,200.84,".76","7.20","2.40","51.40","62.32","64.62","531",2004,252
2004-09-29 00:00:00.000,2004-09-28 00:00:00.000,197.86,".76","7.08","2.36","51.40","74.90","77.76","403",2004,191
2004-09-21 00:00:00.000,2004-09-20 00:00:00.000,198.37,".76","7.09","2.36","51.40","71.25","73.73","392",2004,185
2004-09-09 00:00:00.000,2004-09-08 00:00:00.000,197.93,".76","7.08","2.36","51.40","67.85","70.50","374",2004,177
2004-08-04 00:00:00.000,2004-08-03 00:00:00.000,194.61,".76","7.10","2.36","51.40","74.15","76.87","323",2004,152
2004-07-26 00:00:00.000,2004-07-23 00:00:00.000,196.33,".76","7.11","2.37","51.40","73.81","76.65","311",2004,145
2004-07-09 00:00:00.000,2004-07-08 00:00:00.000,196.88,".76","7.08","2.36","51.40","73.65","76.30","285",2004,134
2004-07-06 00:00:00.000,2004-07-02 00:00:00.000,196.75,".76","7.15","2.38","51.40","73.86","76.53","282",2004,131
2004-06-25 00:00:00.000,2004-06-24 00:00:00.000,196.47,".76","7.05","2.35","51.40","75.66","78.41","265",2004,125
2004-06-16 00:00:00.000,2004-06-15 00:00:00.000,195.92,".76","7.07","2.36","51.40","73.30","75.99","253",2004,118
2004-06-15 00:00:00.000,2004-06-14 00:00:00.000,196.75,".76","7.11","2.37","51.40","73.29","75.96","252",2004,117
2004-05-28 00:00:00.000,2004-05-27 00:00:00.000,198.05,".76","7.11","2.37","51.40","73.66","76.14","225",2004,106
2004-05-26 00:00:00.000,2004-05-25 00:00:00.000,197.45,".76","7.11","2.37","51.40","75.70","78.41","223",2004,104
2004-05-19 00:00:00.000,2004-05-18 00:00:00.000,198.7,".76","7.16","2.39","51.40","76.84","79.92","213",2004,99
2004-05-17 00:00:00.000,2004-05-14 00:00:00.000,199.58,".76","7.15","2.38","51.40","75.47","78.93","211",2004,97
2004-05-14 00:00:00.000,2004-05-13 00:00:00.000,199.11,".76","7.09","2.36","51.40","75.60","78.48","205",2004,96
2004-05-12 00:00:00.000,2004-05-11 00:00:00.000,198.82,".76","7.11","2.37","51.40","74.26","77.08","203",2004,94
2004-01-26 00:00:00.000,2004-01-23 00:00:00.000,200.93,".76","7.06","2.35","51.40","54.43","56.73","51",2004,17
2004-01-15 00:00:00.000,2004-01-14 00:00:00.000,200.69,".76","7.09","2.36","51.40","50.95","53.20","34",2004,10
2003-12-17 00:00:00.000,2003-12-16 00:00:00.000,199.72,".76","7.12","2.37","51.40","49.31","51.79","513",2003,246
2003-06-06 00:00:00.000,2003-06-05 00:00:00.000,198.68,".76","7.07","2.36","51.40","60.56","63.12","235",2003,111
2003-06-02 00:00:00.000,2003-05-30 00:00:00.000,198.65,".76","7.05","2.35","51.40","58.78","61.28","231",2003,107
2003-01-27 00:00:00.000,2003-01-24 00:00:00.000,200.84,".76","7.02","2.34","51.40","48.59","50.98","51",2003,18
2010-10-05 00:00:00.000,2010-10-04 00:00:00.000,203.84,".76","7.35","2.45","51.30","76.98","79.34","412",2010,194
2009-11-20 00:00:00.000,2009-11-19 00:00:00.000,203.48,".76","7.27","2.42","51.30","53.16","55.20","475",2009,229
2006-12-01 00:00:00.000,2006-11-30 00:00:00.000,203.99,".76","7.22","2.41","51.30","59.96","61.74","495",2006,235
2006-11-03 00:00:00.000,2006-11-02 00:00:00.000,203.08,".76","7.23","2.41","51.30","61.88","63.87","455",2006,216
2006-10-30 00:00:00.000,2006-10-27 00:00:00.000,203.05,".76","7.20","2.40","51.30","60.38","62.37","451",2006,212
2006-07-28 00:00:00.000,2006-07-27 00:00:00.000,196.99,".76","7.12","2.37","51.30","65.05","67.29","315",2006,147
2006-06-30 00:00:00.000,2006-06-29 00:00:00.000,199.58,".76","7.19","2.40","51.30","72.70","74.91","275",2006,128
2005-12-09 00:00:00.000,2005-12-08 00:00:00.000,204.55,".76","7.24","2.41","51.30","60.63","62.60","505",2005,241
2005-11-30 00:00:00.000,2005-11-29 00:00:00.000,204.27,".76","7.26","2.42","51.30","56.25","58.22","493",2005,234
2005-11-03 00:00:00.000,2005-11-02 00:00:00.000,203.04,".76","7.15","2.38","51.30","57.98","59.98","454",2005,216
2005-11-02 00:00:00.000,2005-11-01 00:00:00.000,202.04,".76","7.20","2.40","51.30","57.87","59.86","453",2005,215
2005-10-20 00:00:00.000,2005-10-19 00:00:00.000,202,".76","7.21","2.40","51.30","61.66","63.72","434",2005,206
2005-10-18 00:00:00.000,2005-10-17 00:00:00.000,200.48,".76","7.17","2.39","51.30","62.85","64.89","432",2005,204
2005-10-14 00:00:00.000,2005-10-13 00:00:00.000,201.19,".76","7.11","2.37","51.30","64.47","66.64","425",2005,202
2005-10-13 00:00:00.000,2005-10-12 00:00:00.000,200.88,".76","7.14","2.38","51.30","64.80","66.82","424",2005,201
2005-10-11 00:00:00.000,2005-10-10 00:00:00.000,200.96,".76","7.19","2.39","51.30","65.61","67.55","422",2005,199
2005-10-04 00:00:00.000,2005-10-03 00:00:00.000,199.54,".76","7.13","2.37","51.30","65.92","67.87","412",2005,194
2005-07-29 00:00:00.000,2005-07-28 00:00:00.000,196.63,".76","7.00","2.33","51.30","67.99","70.07","315",2005,148
2005-07-22 00:00:00.000,2005-07-21 00:00:00.000,197.21,".76","7.03","2.34","51.30","65.91","68.05","305",2005,143
2005-07-12 00:00:00.000,2005-07-11 00:00:00.000,197.61,".76","7.10","2.36","51.30","65.34","67.49","292",2005,135
2005-07-01 00:00:00.000,2005-06-30 00:00:00.000,198.41,".76","7.13","2.37","51.30","63.57","65.94","275",2005,129
2005-06-28 00:00:00.000,2005-06-27 00:00:00.000,199.02,".76","7.07","2.35","51.30","65.19","67.38","272",2005,126
2005-06-24 00:00:00.000,2005-06-23 00:00:00.000,199.31,".76","7.09","2.36","51.30","66.19","68.29","265",2005,124
2005-06-22 00:00:00.000,2005-06-21 00:00:00.000,199.4,".76","7.12","2.37","51.30","67.34","69.62","263",2005,122
2005-05-17 00:00:00.000,2005-05-16 00:00:00.000,202.23,".76","7.21","2.40","51.30","72.78","74.96","212",2005,97
2005-02-03 00:00:00.000,2005-02-02 00:00:00.000,202.63,".76","7.19","2.39","51.30","69.58","71.86","64",2005,24
2005-01-20 00:00:00.000,2005-01-19 00:00:00.000,202.77,".76","7.18","2.39","51.30","68.36","71.28","44",2005,14
2005-01-19 00:00:00.000,2005-01-18 00:00:00.000,202.25,".76","7.19","2.39","51.30","68.64","71.13","43",2005,13
2005-01-11 00:00:00.000,2005-01-10 00:00:00.000,202.26,".76","7.15","2.38","51.30","67.48","69.59","32",2005,7
2005-01-04 00:00:00.000,2005-01-03 00:00:00.000,202.62,".76","7.14","2.38","51.30","63.60","65.70","22",2005,2
2004-12-21 00:00:00.000,2004-12-20 00:00:00.000,202.09,".76","7.14","2.38","51.30","65.24","67.31","522",2004,249
2004-11-24 00:00:00.000,2004-11-23 00:00:00.000,201.97,".76","7.12","2.37","51.30","72.61","74.90","483",2004,231
2004-10-21 00:00:00.000,2004-10-20 00:00:00.000,200.55,".76","7.11","2.37","51.30","66.22","68.60","434",2004,207
2004-10-20 00:00:00.000,2004-10-19 00:00:00.000,200.49,".76","7.11","2.37","51.30","66.25","68.63","433",2004,206
2004-10-06 00:00:00.000,2004-10-05 00:00:00.000,198.89,".76","7.09","2.36","51.30","73.09","75.42","413",2004,196
2004-10-04 00:00:00.000,2004-10-01 00:00:00.000,199.85,".76","7.09","2.36","51.30","74.15","76.55","411",2004,194
2004-09-30 00:00:00.000,2004-09-29 00:00:00.000,198.12,".76","7.06","2.35","51.30","74.40","77.37","404",2004,192
2004-09-23 00:00:00.000,2004-09-22 00:00:00.000,198.34,".76","7.07","2.36","51.30","73.39","75.98","394",2004,187
2004-09-20 00:00:00.000,2004-09-17 00:00:00.000,199.43,".76","7.05","2.35","51.30","70.82","73.35","391",2004,184
2004-09-16 00:00:00.000,2004-09-15 00:00:00.000,198.39,".76","7.09","2.36","51.30","68.72","71.42","384",2004,182
2004-09-15 00:00:00.000,2004-09-14 00:00:00.000,197.65,".76","7.08","2.36","51.30","68.56","71.20","383",2004,181
2004-09-10 00:00:00.000,2004-09-09 00:00:00.000,198.96,".76","7.10","2.37","51.30","67.60","70.03","375",2004,178
2004-09-03 00:00:00.000,2004-09-02 00:00:00.000,197.76,".76","7.07","2.35","51.30","68.50","70.97","365",2004,174
2004-09-02 00:00:00.000,2004-09-01 00:00:00.000,196.44,".76","7.03","2.34","51.30","68.40","70.98","364",2004,173
2004-08-31 00:00:00.000,2004-08-30 00:00:00.000,196.32,".76","7.04","2.34","51.30","68.63","70.90","362",2004,171
2004-08-27 00:00:00.000,2004-08-26 00:00:00.000,197.04,".76","7.05","2.35","51.30","69.61","72.08","355",2004,169
2004-08-23 00:00:00.000,2004-08-20 00:00:00.000,196.62,".76","7.06","2.35","51.30","71.21","73.88","351",2004,165
2004-08-17 00:00:00.000,2004-08-16 00:00:00.000,195.78,".76","7.13","2.38","51.30","72.45","75.07","342",2004,161
2004-08-16 00:00:00.000,2004-08-13 00:00:00.000,196.19,".76","7.10","2.36","51.30","72.43","75.19","341",2004,160
2004-08-12 00:00:00.000,2004-08-11 00:00:00.000,195.18,".76","7.07","2.36","51.30","73.79","76.60","334",2004,158
2004-08-10 00:00:00.000,2004-08-09 00:00:00.000,195.26,".76","7.01","2.34","51.30","74.74","77.14","332",2004,156
2004-08-09 00:00:00.000,2004-08-06 00:00:00.000,196.36,".76","7.10","2.36","51.30","73.97","76.84","331",2004,155
2004-08-06 00:00:00.000,2004-08-05 00:00:00.000,195.6,".76","7.08","2.36","51.30","73.99","76.65","325",2004,154
2004-08-05 00:00:00.000,2004-08-04 00:00:00.000,194.35,".76","7.09","2.36","51.30","73.88","76.69","324",2004,153
2004-07-29 00:00:00.000,2004-07-28 00:00:00.000,194.85,".76","7.06","2.35","51.30","74.02","76.66","314",2004,148
2004-07-22 00:00:00.000,2004-07-21 00:00:00.000,195.15,".76","7.04","2.34","51.30","74.37","76.95","304",2004,143
2004-07-02 00:00:00.000,2004-07-01 00:00:00.000,195.89,".76","7.08","2.36","51.30","74.32","76.92","275",2004,130
2004-07-01 00:00:00.000,2004-06-30 00:00:00.000,195.76,".76","7.08","2.36","51.30","74.58","77.36","274",2004,129
2004-06-29 00:00:00.000,2004-06-28 00:00:00.000,195.3,".76","6.97","2.32","51.30","76.20","78.62","272",2004,127
2004-06-28 00:00:00.000,2004-06-25 00:00:00.000,197.47,".76","7.08","2.36","51.30","75.82","78.81","271",2004,126
2004-06-22 00:00:00.000,2004-06-21 00:00:00.000,196.15,".76","7.00","2.33","51.30","74.82","77.37","262",2004,122
2004-06-21 00:00:00.000,2004-06-18 00:00:00.000,198.45,".76","7.14","2.38","51.30","74.16","77.02","261",2004,121
2004-06-18 00:00:00.000,2004-06-17 00:00:00.000,196.83,".76","7.08","2.36","51.30","74.19","76.81","255",2004,120
2004-06-11 00:00:00.000,2004-06-10 00:00:00.000,198.06,".76","7.09","2.36","51.30","73.06","75.69","245",2004,115
2004-06-08 00:00:00.000,2004-06-07 00:00:00.000,196.84,".76","7.10","2.36","51.30","71.79","74.48","242",2004,112
2004-06-03 00:00:00.000,2004-06-02 00:00:00.000,198.08,".76","7.10","2.37","51.30","71.01","73.61","234",2004,109
2004-06-01 00:00:00.000,2004-05-28 00:00:00.000,198.92,".76","7.13","2.38","51.30","72.63","75.46","232",2004,107
2004-05-24 00:00:00.000,2004-05-21 00:00:00.000,197.93,".76","7.13","2.38","51.30","76.47","79.38","221",2004,102
2004-05-21 00:00:00.000,2004-05-20 00:00:00.000,198.46,".76","7.10","2.36","51.30","76.99","79.76","215",2004,101
2004-05-11 00:00:00.000,2004-05-10 00:00:00.000,198.19,".76","7.04","2.35","51.30","73.14","75.92","202",2004,93
2004-01-16 00:00:00.000,2004-01-15 00:00:00.000,201.3,".76","7.06","2.35","51.30","50.94","53.18","35",2004,11
2004-01-09 00:00:00.000,2004-01-08 00:00:00.000,201.64,".76","7.07","2.36","51.30","51.29","53.48","25",2004,6
2004-01-08 00:00:00.000,2004-01-07 00:00:00.000,201.18,".76","7.09","2.36","51.30","51.12","53.44","24",2004,5
2004-01-07 00:00:00.000,2004-01-06 00:00:00.000,201.23,".76","7.09","2.36","51.30","50.85","53.00","23",2004,4
2004-01-06 00:00:00.000,2004-01-05 00:00:00.000,201.18,".76","7.11","2.37","51.30","50.20","52.44","22",2004,3
2004-01-05 00:00:00.000,2004-01-02 00:00:00.000,202.29,".76","7.10","2.37","51.30","49.58","51.70","21",2004,2
2004-01-02 00:00:00.000,2003-12-31 00:00:00.000,200.47,".76","7.04","2.34","51.30","48.95","51.22","15",2004,1
2003-12-31 00:00:00.000,2003-12-30 00:00:00.000,200.17,".76","7.10","2.37","51.30","48.46","50.81","533",2003,255
2003-12-30 00:00:00.000,2003-12-29 00:00:00.000,199.73,".76","7.12","2.37","51.30","48.25","50.58","532",2003,254
2003-12-29 00:00:00.000,2003-12-26 00:00:00.000,200.08,".76","7.11","2.37","51.30","48.01","50.47","531",2003,253
2003-10-16 00:00:00.000,2003-10-15 00:00:00.000,199.11,".76","7.01","2.34","51.30","52.85","55.06","424",2003,203
2003-10-14 00:00:00.000,2003-10-13 00:00:00.000,198.1,".76","7.04","2.34","51.30","52.80","55.12","422",2003,201
2003-10-09 00:00:00.000,2003-10-08 00:00:00.000,198.78,".76","7.05","2.35","51.30","53.19","55.52","414",2003,198
2003-10-07 00:00:00.000,2003-10-06 00:00:00.000,197.54,".76","7.01","2.34","51.30","53.55","55.90","412",2003,196
2003-09-26 00:00:00.000,2003-09-25 00:00:00.000,196.71,".76","6.99","2.33","51.30","57.87","60.32","395",2003,189
2003-09-12 00:00:00.000,2003-09-11 00:00:00.000,195.55,".76","6.98","2.33","51.30","55.07","57.50","375",2003,179
2003-08-26 00:00:00.000,2003-08-25 00:00:00.000,193.53,".76","6.96","2.32","51.30","53.72","56.11","352",2003,167
2003-08-25 00:00:00.000,2003-08-22 00:00:00.000,194.45,".76","6.95","2.32","51.30","54.45","56.88","351",2003,166
2003-08-15 00:00:00.000,2003-08-14 00:00:00.000,194.3,".76","7.00","2.33","51.30","57.69","60.23","335",2003,160
2003-08-11 00:00:00.000,2003-08-08 00:00:00.000,194.74,".76","7.00","2.33","51.30","57.36","60.01","331",2003,156
2003-08-07 00:00:00.000,2003-08-06 00:00:00.000,193.97,".76","6.99","2.33","51.30","56.99","59.57","324",2003,154
2003-07-23 00:00:00.000,2003-07-22 00:00:00.000,193.91,".76","6.98","2.33","51.30","58.83","61.31","303",2003,143
2003-07-10 00:00:00.000,2003-07-09 00:00:00.000,194.76,".76","6.98","2.32","51.30","60.10","62.77","284",2003,134
2003-06-19 00:00:00.000,2003-06-18 00:00:00.000,197.18,".76","7.00","2.33","51.30","64.37","66.94","254",2003,120
2003-06-13 00:00:00.000,2003-06-12 00:00:00.000,197.83,".76","7.03","2.34","51.30","63.47","66.25","245",2003,116
2003-06-12 00:00:00.000,2003-06-11 00:00:00.000,197.59,".76","7.01","2.34","51.30","63.31","65.94","244",2003,115
2003-06-11 00:00:00.000,2003-06-10 00:00:00.000,197.76,".76","7.07","2.36","51.30","62.57","65.26","243",2003,114
2003-06-09 00:00:00.000,2003-06-06 00:00:00.000,197.84,".76","7.02","2.34","51.30","61.27","63.77","241",2003,112
2003-01-24 00:00:00.000,2003-01-23 00:00:00.000,199.41,".76","7.01","2.34","51.30","48.38","50.68","45",2003,17
2003-01-20 00:00:00.000,2003-01-17 00:00:00.000,200.66,".76","7.02","2.34","51.30","46.85","49.28","41",2003,13
