wasde_number,report_date,report_title,attribute,reliability_projection,commodity,region,market_year,proj_est_flag,annual_quarter_flag,value,unit,release_date,forecast_year,forecast_month,market_date,market_date_sort,market_year_filter,is_latest_two_dates
666,2025-12-01,U.S. Quarterly Animal Product Production,Production,,Broiler,United States,2025,,IV,12200.0,Million Pounds,2025-12-09,2025,12,December 2025,202512.0,0,1
666,2025-12-01,Reliability of United States December Projections,Production,average,Broiler,United States,,,Annual,397.0,Million Pounds,2025-12-09,2025,12,December,,0,1
666,2025-12-01,Reliability of United States December Projections,Production,largest,Broiler,United States,,,Annual,1346.0,Million Pounds,2025-12-09,2025,12,December,,0,1
666,2025-12-01,Reliability of United States December Projections,Production,smallest,Broiler,United States,,,Annual,1.0,Million Pounds,2025-12-09,2025,12,December,,0,1
666,2025-12-01,Reliability of United States December Projections,Production,root_mean_square_error,Broiler,United States,,,Annual,1.7,Percent,2025-12-09,2025,12,December,,0,1
666,2025-12-01,Reliability of United States December Projections,Production,confidence_interval,Broiler,United States,,,Annual,2.8,Percent,2025-12-09,2025,12,December,,0,1
666,2025-12-01,Reliability of United States December Projections,Production,above_final,Broiler,United States,,,Annual,17.0,Years,2025-12-09,2025,12,December,,0,1
666,2025-12-01,Reliability of United States December Projections,Production,below_final,Broiler,United States,,,Annual,26.0,Years,2025-12-09,2025,12,December,,0,1
666,2025-12-01,U.S. Meats Supply and Use,Production,,Broiler,United States,2024,,Annual,46491.0,Million Pounds,2025-12-09,2025,12,December 2024,202412.0,0,1
666,2025-12-01,U.S. Meats Supply and Use,Production,,Broiler,United States,2026,Proj.,Annual,48031.0,Million Pounds,2025-12-09,2025,12,December 2026,202612.0,0,1
666,2025-12-01,U.S. Meats Supply and Use,Production,,Broiler,United States,2025,Proj.,Annual,47571.0,Million Pounds,2025-12-09,2025,12,December 2025,202512.0,0,1
666,2025-12-01,U.S. Quarterly Animal Product Production,Production,,Broiler,United States,2024,,Annual,46994.0,Million Pounds,2025-12-09,2025,12,December 2024,202412.0,0,1
666,2025-12-01,U.S. Quarterly Animal Product Production,Production,,Broiler,United States,2025,Proj.,Annual,48086.0,Million Pounds,2025-12-09,2025,12,December 2025,202512.0,0,1
666,2025-12-01,U.S. Quarterly Animal Product Production,Production,,Broiler,United States,2026,Proj.,Annual,48550.0,Million Pounds,2025-12-09,2025,12,December 2026,202612.0,0,1
666,2025-12-01,U.S. Meats Supply and Use,Total Supply,,Broiler,United States,2024,,Annual,47475.0,Million Pounds,2025-12-09,2025,12,December 2024,202412.0,0,1
666,2025-12-01,U.S. Meats Supply and Use,Total Supply,,Broiler,United States,2026,Proj.,Annual,48936.0,Million Pounds,2025-12-09,2025,12,December 2026,202612.0,0,1
666,2025-12-01,U.S. Meats Supply and Use,Total Supply,,Broiler,United States,2025,Proj.,Annual,48492.0,Million Pounds,2025-12-09,2025,12,December 2025,202512.0,0,1
666,2025-12-01,U.S. Meats Supply and Use,Total Use,,Broiler,United States,2024,,Annual,40034.0,Million Pounds,2025-12-09,2025,12,December 2024,202412.0,0,1
666,2025-12-01,U.S. Meats Supply and Use,Total Use,,Broiler,United States,2026,Proj.,Annual,41441.0,Million Pounds,2025-12-09,2025,12,December 2026,202612.0,0,1
666,2025-12-01,U.S. Meats Supply and Use,Total Use,,Broiler,United States,2025,Proj.,Annual,41081.0,Million Pounds,2025-12-09,2025,12,December 2025,202512.0,0,1
666,2025-12-01,U.S. Dairy Prices,Prices,,Butter,United States,2023,,Annual,2.61,Dollars Per Pound,2025-12-09,2025,12,December 2023,202312.0,0,1
666,2025-12-01,U.S. Dairy Prices,Prices,,Butter,United States,2024,,Annual,2.88,Dollars Per Pound,2025-12-09,2025,12,December 2024,202412.0,0,1
666,2025-12-01,U.S. Dairy Prices,Prices,,Butter,United States,2025,Proj.,Annual,2.22,Dollars Per Pound,2025-12-09,2025,12,December 2025,202512.0,0,1
666,2025-12-01,U.S. Dairy Prices,Prices,,Butter,United States,2026,Proj.,Annual,1.67,Dollars Per Pound,2025-12-09,2025,12,December 2026,202612.0,0,1
666,2025-12-01,U.S. Dairy Prices,Prices,,Cheese,United States,2023,,Annual,1.75,Dollars Per Pound,2025-12-09,2025,12,December 2023,202312.0,0,1
666,2025-12-01,U.S. Dairy Prices,Prices,,Cheese,United States,2024,,Annual,1.86,Dollars Per Pound,2025-12-09,2025,12,December 2024,202412.0,0,1
666,2025-12-01,U.S. Dairy Prices,Prices,,Cheese,United States,2025,Proj.,Annual,1.79,Dollars Per Pound,2025-12-09,2025,12,December 2025,202512.0,0,1
666,2025-12-01,U.S. Dairy Prices,Prices,,Cheese,United States,2026,Proj.,Annual,1.67,Dollars Per Pound,2025-12-09,2025,12,December 2026,202612.0,0,1
666,2025-12-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,Argentina,2025/26,Proj.,Annual,7.0,Million Metric Tons,2025-12-09,2025,12,December 2025/26,202512.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,Australia,2025/26,Proj.,Annual,1.28,Million Metric Tons,2025-12-09,2025,12,December 2025/26,202512.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,Brazil,2025/26,Proj.,Annual,11.29,Million Metric Tons,2025-12-09,2025,12,December 2025/26,202512.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,Canada,2025/26,Proj.,Annual,3.48,Million Metric Tons,2025-12-09,2025,12,December 2025/26,202512.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,China,2025/26,Proj.,Annual,193.09,Million Metric Tons,2025-12-09,2025,12,December 2025/26,202512.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,European Union,2025/26,Proj.,Annual,14.42,Million Metric Tons,2025-12-09,2025,12,December 2025/26,202512.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,Japan,2025/26,Proj.,Annual,1.53,Million Metric Tons,2025-12-09,2025,12,December 2025/26,202512.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,Major Exporters,2025/26,Proj.,Annual,28.21,Million Metric Tons,2025-12-09,2025,12,December 2025/26,202512.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,Major Importers,2025/26,Proj.,Annual,35.79,Million Metric Tons,2025-12-09,2025,12,December 2025/26,202512.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,Mexico,2025/26,Proj.,Annual,6.31,Million Metric Tons,2025-12-09,2025,12,December 2025/26,202512.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,N. Afr & Mideast,2025/26,Proj.,Annual,6.78,Million Metric Tons,2025-12-09,2025,12,December 2025/26,202512.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,Russia,2025/26,Proj.,Annual,1.41,Million Metric Tons,2025-12-09,2025,12,December 2025/26,202512.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,Saudi Arabia,2025/26,Proj.,Annual,1.39,Million Metric Tons,2025-12-09,2025,12,December 2025/26,202512.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,South Korea,2025/26,Proj.,Annual,2.05,Million Metric Tons,2025-12-09,2025,12,December 2025/26,202512.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,Southeast Asia,2025/26,Proj.,Annual,2.88,Million Metric Tons,2025-12-09,2025,12,December 2025/26,202512.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,Total Foreign,2025/26,Proj.,Annual,280.18,Million Metric Tons,2025-12-09,2025,12,December 2025/26,202512.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,Ukraine,2025/26,Proj.,Annual,1.4,Million Metric Tons,2025-12-09,2025,12,December 2025/26,202512.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,United States,2025/26,Proj.,Annual,41.87,Million Metric Tons,2025-12-09,2025,12,December 2025/26,202512.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,World,2025/26,Proj.,Annual,322.06,Million Metric Tons,2025-12-09,2025,12,December 2025/26,202512.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,World Less China,2025/26,Proj.,Annual,128.97,Million Metric Tons,2025-12-09,2025,12,December 2025/26,202512.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,Argentina,2024/25,Est.,Annual,3.61,Million Metric Tons,2025-12-09,2025,12,December 2024/25,202412.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,Australia,2024/25,Est.,Annual,1.83,Million Metric Tons,2025-12-09,2025,12,December 2024/25,202412.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,Brazil,2024/25,Est.,Annual,9.07,Million Metric Tons,2025-12-09,2025,12,December 2024/25,202412.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,Canada,2024/25,Est.,Annual,3.91,Million Metric Tons,2025-12-09,2025,12,December 2024/25,202412.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,China,2024/25,Est.,Annual,213.46,Million Metric Tons,2025-12-09,2025,12,December 2024/25,202412.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,European Union,2024/25,Est.,Annual,15.41,Million Metric Tons,2025-12-09,2025,12,December 2024/25,202412.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,Japan,2024/25,Est.,Annual,1.45,Million Metric Tons,2025-12-09,2025,12,December 2024/25,202412.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,Major Exporters,2024/25,Est.,Annual,22.56,Million Metric Tons,2025-12-09,2025,12,December 2024/25,202412.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,Major Importers,2024/25,Est.,Annual,38.77,Million Metric Tons,2025-12-09,2025,12,December 2024/25,202412.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,Mexico,2024/25,Est.,Annual,6.45,Million Metric Tons,2025-12-09,2025,12,December 2024/25,202412.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,N. Afr & Mideast,2024/25,Est.,Annual,8.28,Million Metric Tons,2025-12-09,2025,12,December 2024/25,202412.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,Russia,2024/25,Est.,Annual,1.71,Million Metric Tons,2025-12-09,2025,12,December 2024/25,202412.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,Saudi Arabia,2024/25,Est.,Annual,1.41,Million Metric Tons,2025-12-09,2025,12,December 2024/25,202412.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,South Korea,2024/25,Est.,Annual,2.06,Million Metric Tons,2025-12-09,2025,12,December 2024/25,202412.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,Southeast Asia,2024/25,Est.,Annual,3.19,Million Metric Tons,2025-12-09,2025,12,December 2024/25,202412.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,Total Foreign,2024/25,Est.,Annual,299.4,Million Metric Tons,2025-12-09,2025,12,December 2024/25,202412.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,Ukraine,2024/25,Est.,Annual,1.42,Million Metric Tons,2025-12-09,2025,12,December 2024/25,202412.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,United States,2024/25,Est.,Annual,47.87,Million Metric Tons,2025-12-09,2025,12,December 2024/25,202412.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,World,2024/25,Est.,Annual,347.27,Million Metric Tons,2025-12-09,2025,12,December 2024/25,202412.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,World Less China,2024/25,Est.,Annual,133.81,Million Metric Tons,2025-12-09,2025,12,December 2024/25,202412.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,Argentina,2023/24,,Annual,3.13,Million Metric Tons,2025-12-09,2025,12,December 2023/24,202312.0,0,1
666,2025-12-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,Australia,2023/24,,Annual,3.97,Million Metric Tons,2025-12-09,2025,12,December 2023/24,202312.0,0,1
666,2025-12-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,Brazil,2023/24,,Annual,10.61,Million Metric Tons,2025-12-09,2025,12,December 2023/24,202312.0,0,1
666,2025-12-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,Canada,2023/24,,Annual,3.95,Million Metric Tons,2025-12-09,2025,12,December 2023/24,202312.0,0,1
666,2025-12-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,China,2023/24,,Annual,206.75,Million Metric Tons,2025-12-09,2025,12,December 2023/24,202312.0,0,1
666,2025-12-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,European Union,2023/24,,Annual,16.53,Million Metric Tons,2025-12-09,2025,12,December 2023/24,202312.0,0,1
666,2025-12-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,Japan,2023/24,,Annual,1.45,Million Metric Tons,2025-12-09,2025,12,December 2023/24,202312.0,0,1
666,2025-12-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,Major Exporters,2023/24,,Annual,30.63,Million Metric Tons,2025-12-09,2025,12,December 2023/24,202312.0,0,1
666,2025-12-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,Major Importers,2023/24,,Annual,37.36,Million Metric Tons,2025-12-09,2025,12,December 2023/24,202312.0,0,1
666,2025-12-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,Mexico,2023/24,,Annual,5.61,Million Metric Tons,2025-12-09,2025,12,December 2023/24,202312.0,0,1
666,2025-12-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,N. Afr & Mideast,2023/24,,Annual,7.02,Million Metric Tons,2025-12-09,2025,12,December 2023/24,202312.0,0,1
666,2025-12-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,Russia,2023/24,,Annual,2.32,Million Metric Tons,2025-12-09,2025,12,December 2023/24,202312.0,0,1
666,2025-12-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,Saudi Arabia,2023/24,,Annual,1.4,Million Metric Tons,2025-12-09,2025,12,December 2023/24,202312.0,0,1
666,2025-12-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,South Korea,2023/24,,Annual,1.91,Million Metric Tons,2025-12-09,2025,12,December 2023/24,202312.0,0,1
666,2025-12-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,Southeast Asia,2023/24,,Annual,2.89,Million Metric Tons,2025-12-09,2025,12,December 2023/24,202312.0,0,1
666,2025-12-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,Total Foreign,2023/24,,Annual,300.32,Million Metric Tons,2025-12-09,2025,12,December 2023/24,202312.0,0,1
666,2025-12-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,Ukraine,2023/24,,Annual,3.95,Million Metric Tons,2025-12-09,2025,12,December 2023/24,202312.0,0,1
666,2025-12-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,United States,2023/24,,Annual,37.14,Million Metric Tons,2025-12-09,2025,12,December 2023/24,202312.0,0,1
666,2025-12-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,World,2023/24,,Annual,337.46,Million Metric Tons,2025-12-09,2025,12,December 2023/24,202312.0,0,1
666,2025-12-01,World Coarse Grain Supply and Use,Beginning Stocks,,Coarse Grain,World Less China,2023/24,,Annual,130.7,Million Metric Tons,2025-12-09,2025,12,December 2023/24,202312.0,0,1
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Feed,,Coarse Grain,Argentina,2025/26,Proj.,Annual,14.04,Million Metric Tons,2025-12-09,2025,12,December 2025/26,202512.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Feed,,Coarse Grain,Australia,2025/26,Proj.,Annual,5.49,Million Metric Tons,2025-12-09,2025,12,December 2025/26,202512.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Feed,,Coarse Grain,Brazil,2025/26,Proj.,Annual,72.1,Million Metric Tons,2025-12-09,2025,12,December 2025/26,202512.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Feed,,Coarse Grain,Canada,2025/26,Proj.,Annual,16.44,Million Metric Tons,2025-12-09,2025,12,December 2025/26,202512.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Feed,,Coarse Grain,China,2025/26,Proj.,Annual,256.55,Million Metric Tons,2025-12-09,2025,12,December 2025/26,202512.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Feed,,Coarse Grain,European Union,2025/26,Proj.,Annual,112.9,Million Metric Tons,2025-12-09,2025,12,December 2025/26,202512.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Feed,,Coarse Grain,Japan,2025/26,Proj.,Annual,13.55,Million Metric Tons,2025-12-09,2025,12,December 2025/26,202512.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Feed,,Coarse Grain,Major Exporters,2025/26,Proj.,Annual,144.82,Million Metric Tons,2025-12-09,2025,12,December 2025/26,202512.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Feed,,Coarse Grain,Major Importers,2025/26,Proj.,Annual,289.79,Million Metric Tons,2025-12-09,2025,12,December 2025/26,202512.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Feed,,Coarse Grain,Mexico,2025/26,Proj.,Annual,34.45,Million Metric Tons,2025-12-09,2025,12,December 2025/26,202512.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Feed,,Coarse Grain,N. Afr & Mideast,2025/26,Proj.,Annual,64.87,Million Metric Tons,2025-12-09,2025,12,December 2025/26,202512.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Feed,,Coarse Grain,Russia,2025/26,Proj.,Annual,22.0,Million Metric Tons,2025-12-09,2025,12,December 2025/26,202512.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Feed,,Coarse Grain,Saudi Arabia,2025/26,Proj.,Annual,8.33,Million Metric Tons,2025-12-09,2025,12,December 2025/26,202512.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Feed,,Coarse Grain,South Korea,2025/26,Proj.,Annual,9.39,Million Metric Tons,2025-12-09,2025,12,December 2025/26,202512.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Feed,,Coarse Grain,Southeast Asia,2025/26,Proj.,Annual,41.78,Million Metric Tons,2025-12-09,2025,12,December 2025/26,202512.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Feed,,Coarse Grain,Total Foreign,2025/26,Proj.,Annual,815.54,Million Metric Tons,2025-12-09,2025,12,December 2025/26,202512.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Feed,,Coarse Grain,Ukraine,2025/26,Proj.,Annual,7.5,Million Metric Tons,2025-12-09,2025,12,December 2025/26,202512.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Feed,,Coarse Grain,United States,2025/26,Proj.,Annual,159.21,Million Metric Tons,2025-12-09,2025,12,December 2025/26,202512.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Feed,,Coarse Grain,World,2025/26,Proj.,Annual,974.75,Million Metric Tons,2025-12-09,2025,12,December 2025/26,202512.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Feed,,Coarse Grain,World Less China,2025/26,Proj.,Annual,718.2,Million Metric Tons,2025-12-09,2025,12,December 2025/26,202512.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Feed,,Coarse Grain,Argentina,2024/25,Est.,Annual,14.27,Million Metric Tons,2025-12-09,2025,12,December 2024/25,202412.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Feed,,Coarse Grain,Australia,2024/25,Est.,Annual,4.77,Million Metric Tons,2025-12-09,2025,12,December 2024/25,202412.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Feed,,Coarse Grain,Brazil,2024/25,Est.,Annual,73.5,Million Metric Tons,2025-12-09,2025,12,December 2024/25,202412.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Feed,,Coarse Grain,Canada,2024/25,Est.,Annual,14.82,Million Metric Tons,2025-12-09,2025,12,December 2024/25,202412.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Feed,,Coarse Grain,China,2024/25,Est.,Annual,249.75,Million Metric Tons,2025-12-09,2025,12,December 2024/25,202412.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Feed,,Coarse Grain,European Union,2024/25,Est.,Annual,110.1,Million Metric Tons,2025-12-09,2025,12,December 2024/25,202412.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Feed,,Coarse Grain,Japan,2024/25,Est.,Annual,13.15,Million Metric Tons,2025-12-09,2025,12,December 2024/25,202412.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Feed,,Coarse Grain,Major Exporters,2024/25,Est.,Annual,143.28,Million Metric Tons,2025-12-09,2025,12,December 2024/25,202412.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Feed,,Coarse Grain,Major Importers,2024/25,Est.,Annual,286.39,Million Metric Tons,2025-12-09,2025,12,December 2024/25,202412.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Feed,,Coarse Grain,Mexico,2024/25,Est.,Annual,32.45,Million Metric Tons,2025-12-09,2025,12,December 2024/25,202412.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Feed,,Coarse Grain,N. Afr & Mideast,2024/25,Est.,Annual,67.73,Million Metric Tons,2025-12-09,2025,12,December 2024/25,202412.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Feed,,Coarse Grain,Russia,2024/25,Est.,Annual,20.43,Million Metric Tons,2025-12-09,2025,12,December 2024/25,202412.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Feed,,Coarse Grain,Saudi Arabia,2024/25,Est.,Annual,8.32,Million Metric Tons,2025-12-09,2025,12,December 2024/25,202412.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Feed,,Coarse Grain,South Korea,2024/25,Est.,Annual,9.4,Million Metric Tons,2025-12-09,2025,12,December 2024/25,202412.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Feed,,Coarse Grain,Southeast Asia,2024/25,Est.,Annual,40.87,Million Metric Tons,2025-12-09,2025,12,December 2024/25,202412.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Feed,,Coarse Grain,Total Foreign,2024/25,Est.,Annual,801.28,Million Metric Tons,2025-12-09,2025,12,December 2024/25,202412.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Feed,,Coarse Grain,Ukraine,2024/25,Est.,Annual,8.43,Million Metric Tons,2025-12-09,2025,12,December 2024/25,202412.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Feed,,Coarse Grain,United States,2024/25,Est.,Annual,144.41,Million Metric Tons,2025-12-09,2025,12,December 2024/25,202412.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Feed,,Coarse Grain,World,2024/25,Est.,Annual,945.69,Million Metric Tons,2025-12-09,2025,12,December 2024/25,202412.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Feed,,Coarse Grain,World Less China,2024/25,Est.,Annual,695.94,Million Metric Tons,2025-12-09,2025,12,December 2024/25,202412.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Feed,,Coarse Grain,Argentina,2023/24,,Annual,12.27,Million Metric Tons,2025-12-09,2025,12,December 2023/24,202312.0,0,1
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Feed,,Coarse Grain,Australia,2023/24,,Annual,5.09,Million Metric Tons,2025-12-09,2025,12,December 2023/24,202312.0,0,1
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Feed,,Coarse Grain,Brazil,2023/24,,Annual,67.85,Million Metric Tons,2025-12-09,2025,12,December 2023/24,202312.0,0,1
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Feed,,Coarse Grain,Canada,2023/24,,Annual,16.19,Million Metric Tons,2025-12-09,2025,12,December 2023/24,202312.0,0,1
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Feed,,Coarse Grain,China,2023/24,,Annual,245.8,Million Metric Tons,2025-12-09,2025,12,December 2023/24,202312.0,0,1
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Feed,,Coarse Grain,European Union,2023/24,,Annual,109.81,Million Metric Tons,2025-12-09,2025,12,December 2023/24,202312.0,0,1
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Feed,,Coarse Grain,Japan,2023/24,,Annual,13.23,Million Metric Tons,2025-12-09,2025,12,December 2023/24,202312.0,0,1
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Feed,,Coarse Grain,Major Exporters,2023/24,,Annual,137.35,Million Metric Tons,2025-12-09,2025,12,December 2023/24,202312.0,0,1
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Feed,,Coarse Grain,Major Importers,2023/24,,Annual,272.24,Million Metric Tons,2025-12-09,2025,12,December 2023/24,202312.0,0,1
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Feed,,Coarse Grain,Mexico,2023/24,,Annual,30.6,Million Metric Tons,2025-12-09,2025,12,December 2023/24,202312.0,0,1
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Feed,,Coarse Grain,N. Afr & Mideast,2023/24,,Annual,59.62,Million Metric Tons,2025-12-09,2025,12,December 2023/24,202312.0,0,1
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Feed,,Coarse Grain,Russia,2023/24,,Annual,20.94,Million Metric Tons,2025-12-09,2025,12,December 2023/24,202312.0,0,1
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Feed,,Coarse Grain,Saudi Arabia,2023/24,,Annual,6.92,Million Metric Tons,2025-12-09,2025,12,December 2023/24,202312.0,0,1
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Feed,,Coarse Grain,South Korea,2023/24,,Annual,9.3,Million Metric Tons,2025-12-09,2025,12,December 2023/24,202312.0,0,1
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Feed,,Coarse Grain,Southeast Asia,2023/24,,Annual,38.24,Million Metric Tons,2025-12-09,2025,12,December 2023/24,202312.0,0,1
