report_date,commodity,value,week_of_year,year,indexby_year,row_count,rankby_commodity,commodity_row_count,percent_rank_pork_column,year_offset,start_of_week,end_of_week
2022-06-10,Carcass,109.16,245,2022,114,29520,276,1258,0.78060413354531,3,2022-06-05,2022-06-10
2022-06-10,Rib,177.35,245,2022,114,29520,145,1258,0.884737678855326,3,2022-06-05,2022-06-10
2022-06-10,Trim,106.27384615384616,245,2022,114,29520,641,1258,0.4904610492845786,3,2022-06-05,2022-06-10
2022-06-10,Ham,91.21,245,2022,114,29520,434,1258,0.6550079491255962,3,2022-06-05,2022-06-10
2022-06-13,Trim,114.43181818181816,251,2022,115,29520,410,1258,0.6740858505564387,3,2022-06-12,2022-06-17
2022-06-13,Total Loads,306.7,251,2022,115,29520,541,1258,0.5699523052464228,3,2022-06-12,2022-06-17
2022-06-13,Carcass,111.38,251,2022,115,29520,231,1258,0.8163751987281399,3,2022-06-12,2022-06-17
2022-06-13,Loin,107.1,251,2022,115,29520,107,1258,0.9149443561208268,3,2022-06-12,2022-06-17
2022-06-13,Rib,184.77,251,2022,115,29520,112,1258,0.9109697933227344,3,2022-06-12,2022-06-17
2022-06-13,Belly,165.02,251,2022,115,29520,360,1258,0.713831478537361,3,2022-06-12,2022-06-17
2022-06-13,Ham,95.57,251,2022,115,29520,322,1258,0.7440381558028617,3,2022-06-12,2022-06-17
2022-06-13,Butt,131.0,251,2022,115,29520,145,1258,0.884737678855326,3,2022-06-12,2022-06-17
2022-06-13,Picnic,71.15,251,2022,115,29520,825,1258,0.3441971383147853,3,2022-06-12,2022-06-17
2022-06-14,Belly,158.16,252,2022,116,29520,418,1258,0.6677265500794913,3,2022-06-12,2022-06-17
2022-06-14,Loin,102.88,252,2022,116,29520,181,1258,0.856120826709062,3,2022-06-12,2022-06-17
2022-06-14,Carcass,108.67,252,2022,116,29520,291,1258,0.7686804451510334,3,2022-06-12,2022-06-17
2022-06-14,Trim,109.56888888888888,252,2022,116,29520,536,1258,0.573926868044515,3,2022-06-12,2022-06-17
2022-06-14,Picnic,71.32,252,2022,116,29520,818,1258,0.3497615262321144,3,2022-06-12,2022-06-17
2022-06-14,Butt,134.51,252,2022,116,29520,117,1258,0.9069952305246421,3,2022-06-12,2022-06-17
2022-06-14,Ham,93.06,252,2022,116,29520,378,1258,0.6995230524642287,3,2022-06-12,2022-06-17
2022-06-14,Rib,183.77,252,2022,116,29520,114,1258,0.9093799682034976,3,2022-06-12,2022-06-17
2022-06-14,Total Loads,356.28,252,2022,116,29520,178,1258,0.8585055643879173,3,2022-06-12,2022-06-17
2022-06-15,Picnic,71.59,253,2022,117,29520,802,1258,0.3624801271860095,3,2022-06-12,2022-06-17
2022-06-15,Butt,137.88,253,2022,117,29520,109,1258,0.9133545310015898,3,2022-06-12,2022-06-17
2022-06-15,Ham,92.08,253,2022,117,29520,408,1258,0.6756756756756755,3,2022-06-12,2022-06-17
2022-06-15,Rib,185.22,253,2022,117,29520,110,1258,0.9125596184419714,3,2022-06-12,2022-06-17
2022-06-15,Belly,145.93,253,2022,117,29520,549,1258,0.5635930047694753,3,2022-06-12,2022-06-17
2022-06-15,Trim,115.056,253,2022,117,29520,394,1258,0.6868044515103338,3,2022-06-12,2022-06-17
2022-06-15,Loin,98.28,253,2022,117,29520,386,1258,0.6931637519872814,3,2022-06-12,2022-06-17
2022-06-15,Carcass,105.79,253,2022,117,29520,364,1258,0.7106518282988871,3,2022-06-12,2022-06-17
2022-06-15,Total Loads,287.4,253,2022,117,29520,744,1258,0.4085850556438791,3,2022-06-12,2022-06-17
2022-06-16,Belly,156.41,254,2022,118,29520,437,1258,0.6526232114467408,3,2022-06-12,2022-06-17
2022-06-16,Trim,112.80777777777776,254,2022,118,29520,457,1258,0.636724960254372,3,2022-06-12,2022-06-17
2022-06-16,Ham,98.12,254,2022,118,29520,273,1258,0.7829888712241652,3,2022-06-12,2022-06-17
2022-06-16,Carcass,111.36,254,2022,118,29520,232,1258,0.8155802861685215,3,2022-06-12,2022-06-17
2022-06-16,Rib,185.67,254,2022,118,29520,108,1258,0.9141494435612084,3,2022-06-12,2022-06-17
2022-06-16,Picnic,73.47,254,2022,118,29520,718,1258,0.4292527821939586,3,2022-06-12,2022-06-17
2022-06-16,Butt,143.58,254,2022,118,29520,97,1258,0.9228934817170112,3,2022-06-12,2022-06-17
2022-06-16,Loin,103.25,254,2022,118,29520,171,1258,0.8640699523052464,3,2022-06-12,2022-06-17
2022-06-16,Total Loads,207.99,254,2022,118,29520,1226,1258,0.0254372019077901,3,2022-06-12,2022-06-17
2022-06-17,Carcass,114.61,255,2022,119,29520,151,1258,0.8799682034976152,3,2022-06-12,2022-06-17
2022-06-17,Picnic,73.42,255,2022,119,29520,721,1258,0.4268680445151033,3,2022-06-12,2022-06-17
2022-06-17,Ham,98.76,255,2022,119,29520,254,1258,0.7980922098569156,3,2022-06-12,2022-06-17
2022-06-17,Rib,192.92,255,2022,119,29520,91,1258,0.9276629570747216,3,2022-06-12,2022-06-17
2022-06-17,Belly,173.11,255,2022,119,29520,289,1258,0.7702702702702702,3,2022-06-12,2022-06-17
2022-06-17,Total Loads,223.33,255,2022,119,29520,1185,1258,0.0580286168521462,3,2022-06-12,2022-06-17
2022-06-17,Trim,114.689,255,2022,119,29520,403,1258,0.6796502384737679,3,2022-06-12,2022-06-17
2022-06-17,Loin,102.86,255,2022,119,29520,182,1258,0.8553259141494435,3,2022-06-12,2022-06-17
2022-06-17,Butt,145.63,255,2022,119,29520,87,1258,0.9308426073131956,3,2022-06-12,2022-06-17
2022-06-20,Loin,101.63,261,2022,120,29520,216,1258,0.8282988871224165,3,2022-06-19,2022-06-24
2022-06-20,Picnic,71.28,261,2022,120,29520,821,1258,0.3473767885532591,3,2022-06-19,2022-06-24
2022-06-20,Total Loads,335.01,261,2022,120,29520,323,1258,0.7432432432432432,3,2022-06-19,2022-06-24
2022-06-20,Butt,145.27,261,2022,120,29520,90,1258,0.92845786963434,3,2022-06-19,2022-06-24
2022-06-20,Rib,187.79,261,2022,120,29520,104,1258,0.917329093799682,3,2022-06-19,2022-06-24
2022-06-20,Belly,164.42,261,2022,120,29520,364,1258,0.7106518282988871,3,2022-06-19,2022-06-24
2022-06-20,Carcass,111.87,261,2022,120,29520,223,1258,0.8227344992050875,3,2022-06-19,2022-06-24
2022-06-20,Trim,115.44375,261,2022,120,29520,385,1258,0.6939586645468998,3,2022-06-19,2022-06-24
2022-06-20,Ham,96.92,261,2022,120,29520,296,1258,0.7647058823529411,3,2022-06-19,2022-06-24
2022-06-21,Picnic,71.77,262,2022,121,29520,790,1258,0.3720190779014308,3,2022-06-19,2022-06-24
2022-06-21,Butt,146.36,262,2022,121,29520,82,1258,0.9348171701112876,3,2022-06-19,2022-06-24
2022-06-21,Belly,163.14,262,2022,121,29520,377,1258,0.7003179650238474,3,2022-06-19,2022-06-24
2022-06-21,Trim,111.8622222222222,262,2022,121,29520,477,1258,0.6208267090620032,3,2022-06-19,2022-06-24
2022-06-21,Ham,94.24,262,2022,121,29520,351,1258,0.7209856915739268,3,2022-06-19,2022-06-24
2022-06-21,Total Loads,335.08,262,2022,121,29520,322,1258,0.7440381558028617,3,2022-06-19,2022-06-24
2022-06-21,Rib,189.22,262,2022,121,29520,101,1258,0.9197138314785372,3,2022-06-19,2022-06-24
2022-06-21,Carcass,110.86,262,2022,121,29520,242,1258,0.807631160572337,3,2022-06-19,2022-06-24
2022-06-21,Loin,101.01,262,2022,121,29520,239,1258,0.8100158982511922,3,2022-06-19,2022-06-24
2022-06-22,Loin,98.94,263,2022,122,29520,346,1258,0.724960254372019,3,2022-06-19,2022-06-24
2022-06-22,Rib,184.77,263,2022,122,29520,112,1258,0.9109697933227344,3,2022-06-19,2022-06-24
2022-06-22,Carcass,111.15,263,2022,122,29520,235,1258,0.8131955484896661,3,2022-06-19,2022-06-24
2022-06-22,Butt,148.57,263,2022,122,29520,74,1258,0.9411764705882352,3,2022-06-19,2022-06-24
2022-06-22,Ham,94.5,263,2022,122,29520,346,1258,0.724960254372019,3,2022-06-19,2022-06-24
2022-06-22,Trim,121.725,263,2022,122,29520,256,1258,0.7965023847376788,3,2022-06-19,2022-06-24
2022-06-22,Belly,165.87,263,2022,122,29520,351,1258,0.7209856915739268,3,2022-06-19,2022-06-24
2022-06-22,Picnic,73.13,263,2022,122,29520,734,1258,0.4165341812400635,3,2022-06-19,2022-06-24
2022-06-22,Total Loads,258.59,263,2022,122,29520,996,1258,0.2082670906200317,3,2022-06-19,2022-06-24
2022-06-23,Loin,100.57,264,2022,123,29520,261,1258,0.7925278219395866,3,2022-06-19,2022-06-24
2022-06-23,Carcass,109.77,264,2022,123,29520,266,1258,0.7885532591414944,3,2022-06-19,2022-06-24
2022-06-23,Butt,149.0,264,2022,123,29520,73,1258,0.9419713831478536,3,2022-06-19,2022-06-24
2022-06-23,Picnic,70.28,264,2022,123,29520,870,1258,0.3084260731319554,3,2022-06-19,2022-06-24
2022-06-23,Belly,151.18,264,2022,123,29520,491,1258,0.609697933227345,3,2022-06-19,2022-06-24
2022-06-23,Trim,117.92166666666668,264,2022,123,29520,327,1258,0.7400635930047694,3,2022-06-19,2022-06-24
2022-06-23,Rib,182.07,264,2022,123,29520,121,1258,0.9038155802861684,3,2022-06-19,2022-06-24
2022-06-23,Ham,99.26,264,2022,123,29520,237,1258,0.8116057233704292,3,2022-06-19,2022-06-24
2022-06-23,Total Loads,241.66,264,2022,123,29520,1108,1258,0.1192368839427663,3,2022-06-19,2022-06-24
2022-06-24,Rib,183.07,265,2022,124,29520,117,1258,0.9069952305246421,3,2022-06-19,2022-06-24
2022-06-24,Ham,99.27,265,2022,124,29520,235,1258,0.8131955484896661,3,2022-06-19,2022-06-24
2022-06-24,Carcass,112.2,265,2022,124,29520,210,1258,0.8330683624801271,3,2022-06-19,2022-06-24
2022-06-24,Loin,99.61,265,2022,124,29520,306,1258,0.7567567567567568,3,2022-06-19,2022-06-24
2022-06-24,Butt,150.91,265,2022,124,29520,66,1258,0.9475357710651828,3,2022-06-19,2022-06-24
2022-06-24,Total Loads,262.83,265,2022,124,29520,961,1258,0.2360890302066772,3,2022-06-19,2022-06-24
2022-06-24,Trim,118.86875,265,2022,124,29520,303,1258,0.759141494435612,3,2022-06-19,2022-06-24
2022-06-24,Belly,165.29,265,2022,124,29520,355,1258,0.7178060413354531,3,2022-06-19,2022-06-24
2022-06-24,Picnic,71.42,265,2022,124,29520,810,1258,0.356120826709062,3,2022-06-19,2022-06-24
2022-06-27,Loin,99.63,271,2022,125,29520,304,1258,0.7583465818759935,3,2022-06-26,2022-07-01
2022-06-27,Trim,118.46363636363635,271,2022,125,29520,310,1258,0.753577106518283,3,2022-06-26,2022-07-01
2022-06-27,Carcass,109.03,271,2022,125,29520,281,1258,0.7766295707472178,3,2022-06-26,2022-07-01
2022-06-27,Total Loads,311.47,271,2022,125,29520,499,1258,0.6033386327503975,3,2022-06-26,2022-07-01
2022-06-27,Rib,180.39,271,2022,125,29520,130,1258,0.8966613672496025,3,2022-06-26,2022-07-01
2022-06-27,Picnic,72.38,271,2022,125,29520,768,1258,0.3895071542130366,3,2022-06-26,2022-07-01
2022-06-27,Ham,95.94,271,2022,125,29520,314,1258,0.7503974562798092,3,2022-06-26,2022-07-01
2022-06-27,Belly,150.67,271,2022,125,29520,501,1258,0.6017488076311605,3,2022-06-26,2022-07-01
2022-06-27,Butt,152.88,271,2022,125,29520,60,1258,0.9523052464228934,3,2022-06-26,2022-07-01
2022-06-28,Total Loads,322.31,272,2022,126,29520,397,1258,0.6844197138314784,3,2022-06-26,2022-07-01
2022-06-28,Ham,96.61,272,2022,126,29520,300,1258,0.7615262321144673,3,2022-06-26,2022-07-01
2022-06-28,Loin,98.53,272,2022,126,29520,368,1258,0.7074721780604134,3,2022-06-26,2022-07-01
2022-06-28,Trim,114.29416666666664,272,2022,126,29520,414,1258,0.6709062003179651,3,2022-06-26,2022-07-01
2022-06-28,Rib,183.71,272,2022,126,29520,115,1258,0.9085850556438791,3,2022-06-26,2022-07-01
2022-06-28,Picnic,72.03,272,2022,126,29520,782,1258,0.3783783783783784,3,2022-06-26,2022-07-01
2022-06-28,Carcass,105.47,272,2022,126,29520,374,1258,0.7027027027027026,3,2022-06-26,2022-07-01
2022-06-28,Butt,149.67,272,2022,126,29520,68,1258,0.945945945945946,3,2022-06-26,2022-07-01
2022-06-28,Belly,130.79,272,2022,126,29520,772,1258,0.3863275039745628,3,2022-06-26,2022-07-01
2022-06-29,Belly,147.51,273,2022,127,29520,531,1258,0.5779014308426073,3,2022-06-26,2022-07-01
2022-06-29,Picnic,73.74,273,2022,127,29520,708,1258,0.4372019077901431,3,2022-06-26,2022-07-01
2022-06-29,Loin,99.12,273,2022,127,29520,331,1258,0.7368839427662957,3,2022-06-26,2022-07-01
2022-06-29,Trim,108.16076923076923,273,2022,127,29520,580,1258,0.5389507154213036,3,2022-06-26,2022-07-01
2022-06-29,Butt,155.8,273,2022,127,29520,54,1258,0.957074721780604,3,2022-06-26,2022-07-01
2022-06-29,Ham,94.63,273,2022,127,29520,345,1258,0.7257551669316376,3,2022-06-26,2022-07-01
2022-06-29,Rib,174.85,273,2022,127,29520,170,1258,0.8648648648648649,3,2022-06-26,2022-07-01
2022-06-29,Total Loads,246.53,273,2022,127,29520,1079,1258,0.1422893481717011,3,2022-06-26,2022-07-01
2022-06-29,Carcass,108.56,273,2022,127,29520,293,1258,0.7670906200317965,3,2022-06-26,2022-07-01
2022-06-30,Picnic,68.13,274,2022,128,29520,937,1258,0.2551669316375199,3,2022-06-26,2022-07-01
2022-06-30,Total Loads,221.8,274,2022,128,29520,1193,1258,0.0516693163751987,3,2022-06-26,2022-07-01
2022-06-30,Trim,112.8181818181818,274,2022,128,29520,456,1258,0.6375198728139904,3,2022-06-26,2022-07-01
2022-06-30,Carcass,107.25,274,2022,128,29520,327,1258,0.7400635930047694,3,2022-06-26,2022-07-01
2022-06-30,Belly,143.97,274,2022,128,29520,583,1258,0.5365659777424483,3,2022-06-26,2022-07-01
2022-06-30,Loin,98.12,274,2022,128,29520,400,1258,0.6820349761526232,3,2022-06-26,2022-07-01
2022-06-30,Ham,94.2,274,2022,128,29520,353,1258,0.71939586645469,3,2022-06-26,2022-07-01
2022-06-30,Rib,182.43,274,2022,128,29520,119,1258,0.9054054054054052,3,2022-06-26,2022-07-01
2022-06-30,Butt,154.84,274,2022,128,29520,55,1258,0.9562798092209857,3,2022-06-26,2022-07-01
2022-07-01,Picnic,72.82,275,2022,129,29520,749,1258,0.404610492845787,3,2022-06-26,2022-07-01
2022-07-01,Belly,149.48,275,2022,129,29520,516,1258,0.589825119236884,3,2022-06-26,2022-07-01
2022-07-01,Trim,113.49,275,2022,129,29520,437,1258,0.6526232114467408,3,2022-06-26,2022-07-01
2022-07-01,Loin,98.14,275,2022,129,29520,397,1258,0.6844197138314784,3,2022-06-26,2022-07-01
2022-07-01,Carcass,108.75,275,2022,129,29520,288,1258,0.7710651828298886,3,2022-06-26,2022-07-01
2022-07-01,Ham,99.06,275,2022,129,29520,243,1258,0.8068362480127185,3,2022-06-26,2022-07-01
2022-07-01,Rib,181.73,275,2022,129,29520,124,1258,0.9014308426073132,3,2022-06-26,2022-07-01
2022-07-01,Total Loads,241.41,275,2022,129,29520,1110,1258,0.1176470588235294,3,2022-06-26,2022-07-01
2022-07-01,Butt,146.15,275,2022,129,29520,84,1258,0.9332273449920508,3,2022-06-26,2022-07-01
2022-07-05,Loin,100.6,282,2022,130,29520,258,1258,0.794912559618442,3,2022-07-03,2022-07-08
2022-07-05,Trim,117.52333333333334,282,2022,130,29520,336,1258,0.7329093799682034,3,2022-07-03,2022-07-08
2022-07-05,Rib,177.16,282,2022,130,29520,149,1258,0.8815580286168521,3,2022-07-03,2022-07-08
2022-07-05,Total Loads,306.23,282,2022,130,29520,546,1258,0.5659777424483305,3,2022-07-03,2022-07-08
2022-07-05,Carcass,114.48,282,2022,130,29520,154,1258,0.8775834658187599,3,2022-07-03,2022-07-08
2022-07-05,Picnic,76.2,282,2022,130,29520,565,1258,0.5508744038155802,3,2022-07-03,2022-07-08
2022-07-05,Belly,169.96,282,2022,130,29520,316,1258,0.7488076311605723,3,2022-07-03,2022-07-08
2022-07-05,Ham,101.17,282,2022,130,29520,200,1258,0.8410174880763116,3,2022-07-03,2022-07-08
2022-07-05,Butt,153.52,282,2022,130,29520,58,1258,0.9538950715421304,3,2022-07-03,2022-07-08
2022-07-06,Total Loads,295.61,283,2022,131,29520,665,1258,0.4713831478537361,3,2022-07-03,2022-07-08
2022-07-06,Butt,157.62,283,2022,131,29520,50,1258,0.960254372019078,3,2022-07-03,2022-07-08
2022-07-06,Carcass,111.5,283,2022,131,29520,229,1258,0.8179650238473767,3,2022-07-03,2022-07-08
2022-07-06,Trim,106.241,283,2022,131,29520,642,1258,0.4896661367249602,3,2022-07-03,2022-07-08
2022-07-06,Rib,181.47,283,2022,131,29520,125,1258,0.9006359300476947,3,2022-07-03,2022-07-08
2022-07-06,Ham,99.76,283,2022,131,29520,228,1258,0.8187599364069952,3,2022-07-03,2022-07-08
2022-07-06,Picnic,78.2,283,2022,131,29520,464,1258,0.6311605723370429,3,2022-07-03,2022-07-08
2022-07-06,Loin,101.26,283,2022,131,29520,229,1258,0.8179650238473767,3,2022-07-03,2022-07-08
2022-07-06,Belly,147.5,283,2022,131,29520,532,1258,0.5771065182829888,3,2022-07-03,2022-07-08
2022-07-07,Loin,101.03,284,2022,132,29520,236,1258,0.8124006359300477,3,2022-07-03,2022-07-08
2022-07-07,Ham,97.26,284,2022,132,29520,288,1258,0.7710651828298886,3,2022-07-03,2022-07-08
2022-07-07,Butt,157.85,284,2022,132,29520,49,1258,0.9610492845786964,3,2022-07-03,2022-07-08
2022-07-07,Rib,173.74,284,2022,132,29520,182,1258,0.8553259141494435,3,2022-07-03,2022-07-08
2022-07-07,Picnic,80.64,284,2022,132,29520,336,1258,0.7329093799682034,3,2022-07-03,2022-07-08
2022-07-07,Total Loads,286.59,284,2022,132,29520,750,1258,0.4038155802861684,3,2022-07-03,2022-07-08
2022-07-07,Carcass,112.19,284,2022,132,29520,211,1258,0.8322734499205087,3,2022-07-03,2022-07-08
2022-07-07,Belly,156.5,284,2022,132,29520,435,1258,0.6542130365659777,3,2022-07-03,2022-07-08
2022-07-07,Trim,115.895,284,2022,132,29520,374,1258,0.7027027027027026,3,2022-07-03,2022-07-08
2022-07-08,Ham,102.13,285,2022,133,29520,180,1258,0.8569157392686804,3,2022-07-03,2022-07-08
2022-07-08,Loin,102.81,285,2022,133,29520,188,1258,0.8505564387917329,3,2022-07-03,2022-07-08
2022-07-08,Trim,123.25285714285717,285,2022,133,29520,233,1258,0.814785373608903,3,2022-07-03,2022-07-08
2022-07-08,Belly,162.02,285,2022,133,29520,389,1258,0.690779014308426,3,2022-07-03,2022-07-08
2022-07-08,Rib,179.24,285,2022,133,29520,135,1258,0.8926868044515103,3,2022-07-03,2022-07-08
2022-07-08,Picnic,81.22,285,2022,133,29520,311,1258,0.7527821939586645,3,2022-07-03,2022-07-08
2022-07-08,Butt,154.06,285,2022,133,29520,57,1258,0.9546899841017488,3,2022-07-03,2022-07-08
2022-07-08,Carcass,114.67,285,2022,133,29520,150,1258,0.8807631160572336,3,2022-07-03,2022-07-08
2022-07-08,Total Loads,303.27,285,2022,133,29520,589,1258,0.5317965023847377,3,2022-07-03,2022-07-08
2022-07-11,Trim,120.387,291,2022,134,29520,279,1258,0.7782193958664547,3,2022-07-10,2022-07-15
2022-07-11,Belly,164.52,291,2022,134,29520,363,1258,0.7114467408585055,3,2022-07-10,2022-07-15
2022-07-11,Butt,162.24,291,2022,134,29520,30,1258,0.9761526232114466,3,2022-07-10,2022-07-15
2022-07-11,Picnic,81.72,291,2022,134,29520,285,1258,0.773449920508744,3,2022-07-10,2022-07-15
2022-07-11,Carcass,115.07,291,2022,134,29520,142,1258,0.8871224165341812,3,2022-07-10,2022-07-15
2022-07-11,Loin,104.15,291,2022,134,29520,153,1258,0.8783783783783784,3,2022-07-10,2022-07-15
2022-07-11,Rib,175.37,291,2022,134,29520,166,1258,0.8680445151033386,3,2022-07-10,2022-07-15
2022-07-11,Ham,98.66,291,2022,134,29520,257,1258,0.7957074721780603,3,2022-07-10,2022-07-15
2022-07-11,Total Loads,330.33,291,2022,134,29520,349,1258,0.7225755166931637,3,2022-07-10,2022-07-15
2022-07-12,Total Loads,290.43,292,2022,135,29520,716,1258,0.4308426073131955,3,2022-07-10,2022-07-15
2022-07-12,Butt,161.71,292,2022,135,29520,36,1258,0.971383147853736,3,2022-07-10,2022-07-15
2022-07-12,Loin,102.82,292,2022,135,29520,186,1258,0.8521462639109698,3,2022-07-10,2022-07-15
2022-07-12,Carcass,117.47,292,2022,135,29520,101,1258,0.9197138314785372,3,2022-07-10,2022-07-15
2022-07-12,Trim,119.816,292,2022,135,29520,287,1258,0.7718600953895071,3,2022-07-10,2022-07-15
2022-07-12,Ham,105.12,292,2022,135,29520,127,1258,0.8990461049284578,3,2022-07-10,2022-07-15
2022-07-12,Picnic,82.69,292,2022,135,29520,243,1258,0.8068362480127185,3,2022-07-10,2022-07-15
2022-07-12,Rib,175.02,292,2022,135,29520,168,1258,0.8664546899841016,3,2022-07-10,2022-07-15
2022-07-12,Belly,170.32,292,2022,135,29520,315,1258,0.7496025437201908,3,2022-07-10,2022-07-15
2022-07-13,Rib,174.6,293,2022,136,29520,172,1258,0.8632750397456279,3,2022-07-10,2022-07-15
2022-07-13,Carcass,118.28,293,2022,136,29520,89,1258,0.9292527821939586,3,2022-07-10,2022-07-15
2022-07-13,Belly,170.99,293,2022,136,29520,308,1258,0.7551669316375199,3,2022-07-10,2022-07-15
2022-07-13,Picnic,84.84,293,2022,136,29520,188,1258,0.8505564387917329,3,2022-07-10,2022-07-15
2022-07-13,Butt,158.63,293,2022,136,29520,46,1258,0.9634340222575516,3,2022-07-10,2022-07-15
2022-07-13,Total Loads,232.45,293,2022,136,29520,1150,1258,0.0858505564387916,3,2022-07-10,2022-07-15
2022-07-13,Loin,105.46,293,2022,136,29520,129,1258,0.8974562798092209,3,2022-07-10,2022-07-15
2022-07-13,Ham,105.88,293,2022,136,29520,113,1258,0.910174880763116,3,2022-07-10,2022-07-15
2022-07-13,Trim,118.163,293,2022,136,29520,320,1258,0.7456279809220985,3,2022-07-10,2022-07-15
2022-07-14,Trim,125.03166666666668,294,2022,137,29520,210,1258,0.8330683624801271,3,2022-07-10,2022-07-15
2022-07-14,Rib,162.07,294,2022,137,29520,320,1258,0.7456279809220985,3,2022-07-10,2022-07-15
2022-07-14,Picnic,84.89,294,2022,137,29520,186,1258,0.8521462639109698,3,2022-07-10,2022-07-15
2022-07-14,Loin,102.49,294,2022,137,29520,195,1258,0.8449920508744037,3,2022-07-10,2022-07-15
2022-07-14,Carcass,118.51,294,2022,137,29520,86,1258,0.931637519872814,3,2022-07-10,2022-07-15
2022-07-14,Ham,107.9,294,2022,137,29520,88,1258,0.930047694753577,3,2022-07-10,2022-07-15
2022-07-14,Butt,160.28,294,2022,137,29520,40,1258,0.9682034976152624,3,2022-07-10,2022-07-15
2022-07-14,Total Loads,273.71,294,2022,137,29520,874,1258,0.3052464228934816,3,2022-07-10,2022-07-15
2022-07-14,Belly,177.28,294,2022,137,29520,267,1258,0.787758346581876,3,2022-07-10,2022-07-15
2022-07-15,Total Loads,168.97,295,2022,138,29520,1258,1258,0.0,3,2022-07-10,2022-07-15
2022-07-15,Rib,166.49,295,2022,138,29520,264,1258,0.7901430842607313,3,2022-07-10,2022-07-15
2022-07-15,Ham,111.45,295,2022,138,29520,60,1258,0.9523052464228934,3,2022-07-10,2022-07-15
2022-07-15,Picnic,85.11,295,2022,138,29520,183,1258,0.854531001589825,3,2022-07-10,2022-07-15
2022-07-15,Butt,164.32,295,2022,138,29520,26,1258,0.9793322734499204,3,2022-07-10,2022-07-15
2022-07-15,Loin,108.85,295,2022,138,29520,83,1258,0.9340222575516692,3,2022-07-10,2022-07-15
2022-07-15,Trim,127.90818181818182,295,2022,138,29520,176,1258,0.8600953895071543,3,2022-07-10,2022-07-15
2022-07-15,Carcass,122.18,295,2022,138,29520,54,1258,0.957074721780604,3,2022-07-10,2022-07-15
2022-07-15,Belly,180.75,295,2022,138,29520,247,1258,0.8036565977742448,3,2022-07-10,2022-07-15
2022-07-18,Belly,191.39,301,2022,139,29520,161,1258,0.8720190779014309,3,2022-07-17,2022-07-22
2022-07-18,Rib,171.01,301,2022,139,29520,211,1258,0.8322734499205087,3,2022-07-17,2022-07-22
2022-07-18,Loin,106.5,301,2022,139,29520,115,1258,0.9085850556438791,3,2022-07-17,2022-07-22
2022-07-18,Carcass,121.96,301,2022,139,29520,57,1258,0.9546899841017488,3,2022-07-17,2022-07-22
2022-07-18,Ham,107.85,301,2022,139,29520,91,1258,0.9276629570747216,3,2022-07-17,2022-07-22
2022-07-18,Butt,158.37,301,2022,139,29520,47,1258,0.9626391096979332,3,2022-07-17,2022-07-22
2022-07-18,Picnic,85.18,301,2022,139,29520,181,1258,0.856120826709062,3,2022-07-17,2022-07-22
2022-07-18,Trim,127.96,301,2022,139,29520,174,1258,0.8616852146263911,3,2022-07-17,2022-07-22
2022-07-18,Total Loads,309.19,301,2022,139,29520,523,1258,0.5842607313195549,3,2022-07-17,2022-07-22
2022-07-19,Picnic,85.28,302,2022,140,29520,176,1258,0.8600953895071543,3,2022-07-17,2022-07-22
2022-07-19,Carcass,125.12,302,2022,140,29520,25,1258,0.980127186009539,3,2022-07-17,2022-07-22
2022-07-19,Belly,197.13,302,2022,140,29520,113,1258,0.910174880763116,3,2022-07-17,2022-07-22
2022-07-19,Rib,172.89,302,2022,140,29520,190,1258,0.848966613672496,3,2022-07-17,2022-07-22
2022-07-19,Ham,116.32,302,2022,140,29520,17,1258,0.9864864864864864,3,2022-07-17,2022-07-22
2022-07-19,Total Loads,282.41,302,2022,140,29520,786,1258,0.3751987281399046,3,2022-07-17,2022-07-22
2022-07-19,Butt,163.22,302,2022,140,29520,28,1258,0.9777424483306836,3,2022-07-17,2022-07-22
2022-07-19,Trim,134.11666666666667,302,2022,140,29520,114,1258,0.9093799682034976,3,2022-07-17,2022-07-22
2022-07-19,Loin,104.71,302,2022,140,29520,147,1258,0.883147853736089,3,2022-07-17,2022-07-22
2022-07-20,Loin,104.56,303,2022,141,29520,150,1258,0.8807631160572336,3,2022-07-17,2022-07-22
2022-07-20,Carcass,124.37,303,2022,141,29520,32,1258,0.9745627980922098,3,2022-07-17,2022-07-22
2022-07-20,Butt,163.51,303,2022,141,29520,27,1258,0.978537360890302,3,2022-07-17,2022-07-22
2022-07-20,Trim,128.2411111111111,303,2022,141,29520,166,1258,0.8680445151033386,3,2022-07-17,2022-07-22
2022-07-20,Belly,194.82,303,2022,141,29520,125,1258,0.9006359300476947,3,2022-07-17,2022-07-22
2022-07-20,Rib,183.59,303,2022,141,29520,116,1258,0.9077901430842608,3,2022-07-17,2022-07-22
2022-07-20,Total Loads,224.07,303,2022,141,29520,1181,1258,0.0612082670906199,3,2022-07-17,2022-07-22
2022-07-20,Picnic,86.17,303,2022,141,29520,165,1258,0.868839427662957,3,2022-07-17,2022-07-22
2022-07-20,Ham,111.47,303,2022,141,29520,59,1258,0.9531001589825118,3,2022-07-17,2022-07-22
2022-07-21,Rib,169.71,304,2022,142,29520,233,1258,0.814785373608903,3,2022-07-17,2022-07-22
2022-07-21,Ham,110.57,304,2022,142,29520,69,1258,0.9451510333863276,3,2022-07-17,2022-07-22
2022-07-21,Carcass,123.9,304,2022,142,29520,37,1258,0.9705882352941176,3,2022-07-17,2022-07-22
