report_date,attribute,value,week_of_year,year,indexby_year,commodity_row_count_cutout,rankby_attribute
2021-03-24,Choice,234.84,133,2021,58,5568,1667
2021-03-24,Select,224.07,133,2021,58,5568,1606
2021-03-25,Choice,236.45,134,2021,59,5568,1638
2021-03-25,Select,226.25,134,2021,59,5568,1571
2021-03-26,Select,227.77,135,2021,60,5568,1550
2021-03-26,Choice,237.66,135,2021,60,5568,1627
2021-03-29,Select,232.5,141,2021,61,5568,1479
2021-03-29,Choice,239.53,141,2021,61,5568,1582
2021-03-30,Select,235.92,142,2021,62,5568,1397
2021-03-30,Choice,244.83,142,2021,62,5568,1491
2021-03-31,Select,238.13,143,2021,63,5568,1338
2021-03-31,Choice,247.12,143,2021,63,5568,1441
2021-04-01,Select,244.7,144,2021,64,5568,1200
2021-04-01,Choice,249.97,144,2021,64,5568,1358
2021-04-02,Choice,252.85,145,2021,65,5568,1294
2021-04-02,Select,246.97,145,2021,65,5568,1145
2021-04-05,Choice,258.67,151,2021,66,5568,1183
2021-04-05,Select,249.86,151,2021,66,5568,1081
2021-04-06,Choice,262.77,152,2021,67,5568,1120
2021-04-06,Select,251.3,152,2021,67,5568,1046
2021-04-07,Choice,266.31,153,2021,68,5568,1040
2021-04-07,Select,255.19,153,2021,68,5568,995
2021-04-08,Choice,270.5,154,2021,69,5568,973
2021-04-08,Select,263.83,154,2021,69,5568,869
2021-04-09,Choice,272.17,155,2021,70,5568,949
2021-04-09,Select,264.07,155,2021,70,5568,867
2021-04-12,Select,266.16,161,2021,71,5568,854
2021-04-12,Choice,271.41,161,2021,71,5568,963
2021-04-13,Choice,270.11,162,2021,72,5568,978
2021-04-13,Select,266.54,162,2021,72,5568,851
2021-04-14,Select,267.31,163,2021,73,5568,844
2021-04-14,Choice,272.91,163,2021,73,5568,942
2021-04-15,Select,268.43,164,2021,74,5568,829
2021-04-15,Choice,276.62,164,2021,74,5568,922
2021-04-16,Select,269.1,165,2021,75,5568,818
2021-04-16,Choice,276.05,165,2021,75,5568,926
2021-04-19,Select,269.13,171,2021,76,5568,817
2021-04-19,Choice,276.17,171,2021,76,5568,924
2021-04-20,Select,270.47,172,2021,77,5568,804
2021-04-20,Choice,278.26,172,2021,77,5568,913
2021-04-21,Select,271.88,173,2021,78,5568,789
2021-04-21,Choice,280.46,173,2021,78,5568,885
2021-04-22,Choice,282.31,174,2021,79,5568,867
2021-04-22,Select,273.69,174,2021,79,5568,775
2021-04-23,Select,272.13,175,2021,80,5568,784
2021-04-23,Choice,283.77,175,2021,80,5568,854
2021-04-26,Choice,285.2,181,2021,81,5568,837
2021-04-26,Select,274.35,181,2021,81,5568,763
2021-04-27,Select,279.53,182,2021,82,5568,673
2021-04-27,Choice,290.99,182,2021,82,5568,783
2021-04-28,Choice,292.5,183,2021,83,5568,768
2021-04-28,Select,279.0,183,2021,83,5568,682
2021-04-29,Select,279.79,184,2021,84,5568,663
2021-04-29,Choice,293.76,184,2021,84,5568,754
2021-04-30,Choice,296.5,185,2021,85,5568,719
2021-04-30,Select,283.05,185,2021,85,5568,628
2021-05-03,Choice,299.3,191,2021,86,5568,678
2021-05-03,Select,283.79,191,2021,86,5568,609
2021-05-04,Choice,301.22,192,2021,87,5568,648
2021-05-04,Select,283.91,192,2021,87,5568,605
2021-05-05,Select,286.18,193,2021,88,5568,566
2021-05-05,Choice,304.78,193,2021,88,5568,585
2021-05-06,Choice,306.37,194,2021,89,5568,559
2021-05-06,Select,289.36,194,2021,89,5568,505
2021-05-07,Choice,305.88,195,2021,90,5568,568
2021-05-07,Select,290.27,195,2021,90,5568,491
2021-05-10,Select,293.76,201,2021,91,5568,455
2021-05-10,Choice,309.11,201,2021,91,5568,511
2021-05-11,Select,296.34,202,2021,92,5568,422
2021-05-11,Choice,312.37,202,2021,92,5568,460
2021-05-12,Choice,315.08,203,2021,93,5568,409
2021-05-12,Select,297.16,203,2021,93,5568,411
2021-05-13,Choice,316.78,204,2021,94,5568,383
2021-05-13,Select,295.91,204,2021,94,5568,429
2021-05-14,Choice,316.94,205,2021,95,5568,376
2021-05-14,Select,293.19,205,2021,95,5568,459
2021-05-17,Select,296.89,211,2021,96,5568,414
2021-05-17,Choice,319.62,211,2021,96,5568,348
2021-05-18,Choice,323.34,212,2021,97,5568,312
2021-05-18,Select,299.05,212,2021,97,5568,387
2021-05-19,Select,299.69,213,2021,98,5568,377
2021-05-19,Choice,323.38,213,2021,98,5568,311
2021-05-20,Choice,324.18,214,2021,99,5568,303
2021-05-20,Select,301.61,214,2021,99,5568,346
2021-05-21,Select,302.31,215,2021,100,5568,333
2021-05-21,Choice,325.17,215,2021,100,5568,300
2021-05-24,Select,303.39,221,2021,101,5568,314
2021-05-24,Choice,327.83,221,2021,101,5568,283
2021-05-25,Select,304.26,222,2021,102,5568,292
2021-05-25,Choice,329.92,222,2021,102,5568,268
2021-05-26,Choice,329.49,223,2021,103,5568,272
2021-05-26,Select,304.05,223,2021,103,5568,299
2021-05-27,Select,304.1,224,2021,104,5568,297
2021-05-27,Choice,329.98,224,2021,104,5568,267
2021-05-28,Choice,330.97,225,2021,105,5568,257
2021-05-28,Select,300.9,225,2021,105,5568,358
2021-06-01,Choice,334.56,232,2021,106,5568,228
2021-06-01,Select,306.45,232,2021,106,5568,271
2021-06-02,Select,311.88,233,2021,107,5568,241
2021-06-02,Choice,340.16,233,2021,107,5568,195
2021-06-03,Select,313.16,234,2021,108,5568,236
2021-06-03,Choice,340.55,234,2021,108,5568,194
2021-06-04,Select,311.73,235,2021,109,5568,242
2021-06-04,Choice,338.98,235,2021,109,5568,201
2021-06-07,Choice,338.6,241,2021,110,5568,204
2021-06-07,Select,309.17,241,2021,110,5568,255
2021-06-08,Choice,338.61,242,2021,111,5568,203
2021-06-08,Select,306.18,242,2021,111,5568,275
2021-06-09,Choice,338.65,243,2021,112,5568,202
2021-06-09,Select,307.87,243,2021,112,5568,261
2021-06-10,Choice,338.25,244,2021,113,5568,209
2021-06-10,Select,310.4,244,2021,113,5568,245
2021-06-11,Choice,337.56,245,2021,114,5568,215
2021-06-11,Select,305.21,245,2021,114,5568,280
2021-06-14,Choice,335.47,251,2021,115,5568,222
2021-06-14,Select,303.41,251,2021,115,5568,313
2021-06-15,Select,298.28,252,2021,116,5568,400
2021-06-15,Choice,334.43,252,2021,116,5568,230
2021-06-16,Select,289.96,253,2021,117,5568,494
2021-06-16,Choice,329.17,253,2021,117,5568,275
2021-06-17,Select,287.24,254,2021,118,5568,549
2021-06-17,Choice,326.25,254,2021,118,5568,291
2021-06-18,Choice,323.28,255,2021,119,5568,315
2021-06-18,Select,283.61,255,2021,119,5568,614
2021-06-21,Choice,321.2,261,2021,120,5568,332
2021-06-21,Select,281.46,261,2021,120,5568,643
2021-06-22,Select,279.75,262,2021,121,5568,665
2021-06-22,Choice,315.75,262,2021,121,5568,397
2021-06-23,Choice,312.05,263,2021,122,5568,465
2021-06-23,Select,275.41,263,2021,122,5568,750
2021-06-24,Choice,307.42,264,2021,123,5568,534
2021-06-24,Select,276.14,264,2021,123,5568,735
2021-06-25,Choice,304.56,265,2021,124,5568,590
2021-06-25,Select,276.18,265,2021,124,5568,732
2021-06-28,Select,273.96,271,2021,125,5568,770
2021-06-28,Choice,297.43,271,2021,125,5568,703
2021-06-29,Select,270.4,272,2021,126,5568,805
2021-06-29,Choice,292.34,272,2021,126,5568,772
2021-06-30,Select,269.27,273,2021,127,5568,815
2021-06-30,Choice,291.29,273,2021,127,5568,780
2021-07-01,Choice,287.65,274,2021,128,5568,820
2021-07-01,Select,266.93,274,2021,128,5568,848
2021-07-02,Choice,285.44,275,2021,129,5568,834
2021-07-02,Select,264.41,275,2021,129,5568,864
2021-07-06,Select,263.31,282,2021,130,5568,878
2021-07-06,Choice,286.68,282,2021,130,5568,826
2021-07-07,Choice,284.9,283,2021,131,5568,841
2021-07-07,Select,262.08,283,2021,131,5568,898
2021-07-08,Choice,281.97,284,2021,132,5568,871
2021-07-08,Select,260.06,284,2021,132,5568,927
2021-07-09,Select,257.41,285,2021,133,5568,969
2021-07-09,Choice,278.59,285,2021,133,5568,909
2021-07-12,Choice,275.0,291,2021,134,5568,933
2021-07-12,Select,258.77,291,2021,134,5568,954
2021-07-13,Choice,273.34,292,2021,135,5568,940
2021-07-13,Select,256.74,292,2021,135,5568,977
2021-07-14,Choice,272.88,293,2021,136,5568,943
2021-07-14,Select,253.75,293,2021,136,5568,1009
2021-07-15,Choice,269.87,294,2021,137,5568,981
2021-07-15,Select,252.48,294,2021,137,5568,1026
2021-07-16,Select,251.79,295,2021,138,5568,1035
2021-07-16,Choice,267.94,295,2021,138,5568,1011
2021-07-19,Select,249.49,301,2021,139,5568,1090
2021-07-19,Choice,266.49,301,2021,139,5568,1039
2021-07-20,Select,248.58,302,2021,140,5568,1113
2021-07-20,Choice,264.88,302,2021,140,5568,1062
2021-07-21,Select,248.77,303,2021,141,5568,1108
2021-07-21,Choice,265.24,303,2021,141,5568,1053
2021-07-22,Select,249.77,304,2021,142,5568,1083
2021-07-22,Choice,266.14,304,2021,142,5568,1044
2021-07-23,Select,249.94,305,2021,143,5568,1076
2021-07-23,Choice,266.63,305,2021,143,5568,1034
2021-07-26,Choice,267.93,311,2021,144,5568,1013
2021-07-26,Select,250.92,311,2021,144,5568,1059
2021-07-27,Select,253.94,312,2021,145,5568,1007
2021-07-27,Choice,269.73,312,2021,145,5568,982
2021-07-28,Select,256.12,313,2021,146,5568,987
2021-07-28,Choice,273.16,313,2021,146,5568,941
2021-07-29,Select,256.82,314,2021,147,5568,975
2021-07-29,Choice,275.22,314,2021,147,5568,932
2021-07-30,Select,259.19,315,2021,148,5568,943
2021-07-30,Choice,278.46,315,2021,148,5568,911
2021-08-02,Select,263.38,321,2021,149,5568,876
2021-08-02,Choice,281.0,321,2021,149,5568,880
2021-08-03,Select,267.49,322,2021,150,5568,842
2021-08-03,Choice,285.84,322,2021,150,5568,831
2021-08-04,Choice,289.34,323,2021,151,5568,797
2021-08-04,Select,271.15,323,2021,151,5568,795
2021-08-05,Choice,292.58,324,2021,152,5568,767
2021-08-05,Select,273.77,324,2021,152,5568,773
2021-08-06,Choice,296.26,325,2021,153,5568,723
2021-08-06,Select,277.09,325,2021,153,5568,714
2021-08-09,Choice,299.8,331,2021,154,5568,669
2021-08-09,Select,280.81,331,2021,154,5568,648
2021-08-10,Choice,305.32,332,2021,155,5568,576
2021-08-10,Select,284.61,332,2021,155,5568,589
2021-08-11,Select,287.99,333,2021,156,5568,532
2021-08-11,Choice,310.8,333,2021,156,5568,487
2021-08-12,Select,290.31,334,2021,157,5568,489
2021-08-12,Choice,317.93,334,2021,157,5568,361
2021-08-13,Select,298.02,335,2021,158,5568,403
2021-08-13,Choice,324.83,335,2021,158,5568,301
2021-08-16,Select,303.55,341,2021,159,5568,309
2021-08-16,Choice,329.8,341,2021,159,5568,270
2021-08-17,Choice,338.06,342,2021,160,5568,211
2021-08-17,Select,306.77,342,2021,160,5568,269
2021-08-18,Select,309.8,343,2021,161,5568,248
2021-08-18,Choice,340.08,343,2021,161,5568,197
2021-08-19,Select,316.41,344,2021,162,5568,216
2021-08-19,Choice,341.63,344,2021,162,5568,192
2021-08-20,Choice,345.06,345,2021,163,5568,181
2021-08-20,Select,318.53,345,2021,163,5568,203
2021-08-23,Select,319.4,351,2021,164,5568,196
2021-08-23,Choice,348.03,351,2021,164,5568,172
2021-08-24,Choice,347.58,352,2021,165,5568,174
2021-08-24,Select,316.9,352,2021,165,5568,213
2021-08-25,Select,315.69,353,2021,166,5568,222
2021-08-25,Choice,346.89,353,2021,166,5568,176
2021-08-26,Select,319.59,354,2021,167,5568,192
2021-08-26,Choice,347.27,354,2021,167,5568,175
2021-08-27,Select,315.52,355,2021,168,5568,224
2021-08-27,Choice,345.34,355,2021,168,5568,179
2021-08-30,Select,312.55,361,2021,169,5568,238
2021-08-30,Choice,342.78,361,2021,169,5568,187
2021-08-31,Choice,342.11,362,2021,170,5568,190
2021-08-31,Select,312.03,362,2021,170,5568,240
2021-09-01,Choice,338.45,363,2021,171,5568,205
2021-09-01,Select,307.57,363,2021,171,5568,262
2021-09-02,Choice,337.92,364,2021,172,5568,213
2021-09-02,Select,304.97,364,2021,172,5568,283
2021-09-03,Select,304.13,365,2021,173,5568,295
2021-09-03,Choice,336.42,365,2021,173,5568,219
2021-09-07,Choice,335.19,372,2021,174,5568,225
2021-09-07,Select,301.9,372,2021,174,5568,341
2021-09-08,Select,298.17,373,2021,175,5568,401
2021-09-08,Choice,334.86,373,2021,175,5568,227
2021-09-09,Choice,332.58,374,2021,176,5568,249
2021-09-09,Select,296.45,374,2021,176,5568,421
2021-09-10,Choice,327.22,375,2021,177,5568,287
2021-09-10,Select,293.37,375,2021,177,5568,458
2021-09-13,Select,292.16,381,2021,178,5568,469
2021-09-13,Choice,325.93,381,2021,178,5568,292
2021-09-14,Choice,322.89,382,2021,179,5568,316
2021-09-14,Select,290.62,382,2021,179,5568,485
2021-09-15,Select,283.89,383,2021,180,5568,606
2021-09-15,Choice,319.82,383,2021,180,5568,346
2021-09-16,Choice,318.0,384,2021,181,5568,359
2021-09-16,Select,280.27,384,2021,181,5568,655
2021-09-17,Choice,314.47,385,2021,182,5568,421
2021-09-17,Select,279.75,385,2021,182,5568,665
2021-09-20,Choice,315.66,391,2021,183,5568,399
2021-09-20,Select,280.75,391,2021,183,5568,649
2021-09-21,Choice,311.37,392,2021,184,5568,477
2021-09-21,Select,278.01,392,2021,184,5568,698
2021-09-22,Select,275.5,393,2021,185,5568,746
2021-09-22,Choice,307.83,393,2021,185,5568,529
2021-09-23,Select,274.99,394,2021,186,5568,756
2021-09-23,Choice,305.6,394,2021,186,5568,573
2021-09-24,Select,274.53,395,2021,187,5568,761
2021-09-24,Choice,303.32,395,2021,187,5568,610
2021-09-27,Select,274.38,401,2021,188,5568,762
2021-09-27,Choice,302.7,401,2021,188,5568,616
2021-09-28,Select,274.35,402,2021,189,5568,763
2021-09-28,Choice,301.56,402,2021,189,5568,641
2021-09-29,Choice,297.33,403,2021,190,5568,706
2021-09-29,Select,271.78,403,2021,190,5568,791
2021-09-30,Choice,294.98,404,2021,191,5568,741
2021-09-30,Select,269.32,404,2021,191,5568,814
2021-10-01,Choice,292.36,405,2021,192,5568,771
2021-10-01,Select,264.84,405,2021,192,5568,861
2021-10-04,Choice,289.18,411,2021,193,5568,800
2021-10-04,Select,265.16,411,2021,193,5568,859
2021-10-05,Choice,287.71,412,2021,194,5568,819
2021-10-05,Select,267.78,412,2021,194,5568,837
2021-10-06,Choice,286.62,413,2021,195,5568,827
2021-10-06,Select,262.91,413,2021,195,5568,883
2021-10-07,Select,264.44,414,2021,196,5568,863
2021-10-07,Choice,285.3,414,2021,196,5568,836
2021-10-08,Select,262.74,415,2021,197,5568,888
2021-10-08,Choice,283.27,415,2021,197,5568,857
2021-10-11,Select,263.64,421,2021,198,5568,873
2021-10-11,Choice,281.12,421,2021,198,5568,876
2021-10-12,Select,261.35,422,2021,199,5568,905
2021-10-12,Choice,281.07,422,2021,199,5568,877
2021-10-13,Select,258.7,423,2021,200,5568,955
2021-10-13,Choice,280.02,423,2021,200,5568,894
2021-10-14,Select,260.68,424,2021,201,5568,917
2021-10-14,Choice,280.32,424,2021,201,5568,887
2021-10-15,Select,260.62,425,2021,202,5568,919
2021-10-15,Choice,280.24,425,2021,202,5568,889
2021-10-18,Select,259.81,431,2021,203,5568,929
2021-10-18,Choice,280.09,431,2021,203,5568,891
2021-10-19,Select,261.53,432,2021,204,5568,904
2021-10-19,Choice,280.88,432,2021,204,5568,881
2021-10-20,Select,262.8,433,2021,205,5568,887
2021-10-20,Choice,280.03,433,2021,205,5568,893
2021-10-21,Select,262.72,434,2021,206,5568,889
2021-10-21,Choice,280.66,434,2021,206,5568,883
2021-10-22,Select,263.11,435,2021,207,5568,882
2021-10-22,Choice,281.82,435,2021,207,5568,872
2021-10-25,Select,263.19,441,2021,208,5568,879
2021-10-25,Choice,283.04,441,2021,208,5568,861
2021-10-26,Select,262.54,442,2021,209,5568,894
2021-10-26,Choice,284.76,442,2021,209,5568,845
2021-10-27,Choice,283.63,443,2021,210,5568,855
2021-10-27,Select,261.69,443,2021,210,5568,902
2021-10-28,Choice,284.89,444,2021,211,5568,842
2021-10-28,Select,262.64,444,2021,211,5568,891
2021-10-29,Choice,285.72,445,2021,212,5568,832
2021-10-29,Select,263.37,445,2021,212,5568,877
2021-11-01,Select,264.39,451,2021,213,5568,865
2021-11-01,Choice,287.58,451,2021,213,5568,821
2021-11-02,Select,266.13,452,2021,214,5568,855
2021-11-02,Choice,287.38,452,2021,214,5568,822
2021-11-03,Select,267.72,453,2021,215,5568,838
2021-11-03,Choice,288.49,453,2021,215,5568,809
2021-11-04,Choice,290.22,454,2021,216,5568,789
2021-11-04,Select,268.22,454,2021,216,5568,830
2021-11-05,Select,267.52,455,2021,217,5568,841
2021-11-05,Choice,289.54,455,2021,217,5568,794
2021-11-08,Choice,288.65,461,2021,218,5568,806
2021-11-08,Select,268.6,461,2021,218,5568,827
2021-11-09,Choice,287.8,462,2021,219,5568,818
2021-11-09,Select,270.62,462,2021,219,5568,803
2021-11-10,Select,266.62,463,2021,220,5568,849
2021-11-10,Choice,285.52,463,2021,220,5568,833
2021-11-11,Select,267.29,464,2021,221,5568,845
2021-11-11,Choice,285.14,464,2021,221,5568,838
2021-11-12,Choice,284.3,465,2021,222,5568,850
2021-11-12,Select,269.53,465,2021,222,5568,811
2021-11-15,Select,267.28,471,2021,223,5568,846
2021-11-15,Choice,283.2,471,2021,223,5568,858
2021-11-16,Choice,282.13,472,2021,224,5568,868
2021-11-16,Select,266.59,472,2021,224,5568,850
2021-11-17,Choice,278.47,473,2021,225,5568,910
2021-11-17,Select,264.06,473,2021,225,5568,868
2021-11-18,Select,263.16,474,2021,226,5568,880
2021-11-18,Choice,276.16,474,2021,226,5568,925
2021-11-19,Choice,278.41,475,2021,227,5568,912
2021-11-19,Select,263.83,475,2021,227,5568,869
2021-11-22,Select,263.73,481,2021,228,5568,871
2021-11-22,Choice,279.25,481,2021,228,5568,902
2021-11-23,Choice,278.64,482,2021,229,5568,908
2021-11-23,Select,262.67,482,2021,229,5568,890
2021-11-24,Choice,279.11,483,2021,230,5568,904
2021-11-24,Select,263.47,483,2021,230,5568,875
2021-11-26,Choice,280.01,485,2021,231,5568,895
2021-11-26,Select,262.28,485,2021,231,5568,897
2021-11-29,Choice,277.58,491,2021,232,5568,916
2021-11-29,Select,262.02,491,2021,232,5568,899
2021-11-30,Choice,271.68,492,2021,233,5568,958
2021-11-30,Select,260.29,492,2021,233,5568,925
2021-12-01,Choice,270.22,493,2021,234,5568,976
2021-12-01,Select,257.97,493,2021,234,5568,965
2021-12-02,Select,258.25,494,2021,235,5568,960
2021-12-02,Choice,272.02,494,2021,235,5568,952
2021-12-03,Choice,274.36,495,2021,236,5568,936
2021-12-03,Select,258.64,495,2021,236,5568,957
2021-12-06,Choice,272.53,501,2021,237,5568,946
2021-12-06,Select,257.85,501,2021,237,5568,967
2021-12-07,Select,255.68,502,2021,238,5568,991
2021-12-07,Choice,268.03,502,2021,238,5568,1009
2021-12-08,Choice,264.11,503,2021,239,5568,1085
2021-12-08,Select,253.09,503,2021,239,5568,1018
2021-12-09,Select,251.68,504,2021,240,5568,1036
2021-12-09,Choice,264.55,504,2021,240,5568,1073
2021-12-10,Choice,264.54,505,2021,241,5568,1075
2021-12-10,Select,252.24,505,2021,241,5568,1030
2021-12-13,Choice,263.22,511,2021,242,5568,1104
2021-12-13,Select,253.64,511,2021,242,5568,1013
2021-12-14,Select,248.8,512,2021,243,5568,1107
2021-12-14,Choice,260.72,512,2021,243,5568,1152
2021-12-15,Choice,260.26,513,2021,244,5568,1160
2021-12-15,Select,247.45,513,2021,244,5568,1137
2021-12-16,Select,248.14,514,2021,245,5568,1123
2021-12-16,Choice,262.97,514,2021,245,5568,1111
2021-12-17,Select,248.28,515,2021,246,5568,1118
2021-12-17,Choice,263.01,515,2021,246,5568,1110
2021-12-20,Choice,262.38,521,2021,247,5568,1129
2021-12-20,Select,250.67,521,2021,247,5568,1064
2021-12-21,Select,249.92,522,2021,248,5568,1078
2021-12-21,Choice,261.39,522,2021,248,5568,1142
2021-12-22,Select,250.83,523,2021,249,5568,1061
2021-12-22,Choice,261.86,523,2021,249,5568,1135
2021-12-23,Choice,262.94,524,2021,250,5568,1112
2021-12-23,Select,252.95,524,2021,250,5568,1020
2021-12-27,Choice,264.48,531,2021,251,5568,1078
2021-12-27,Select,255.18,531,2021,251,5568,996
2021-12-28,Choice,264.66,532,2021,252,5568,1069
2021-12-28,Select,256.09,532,2021,252,5568,988
2021-12-29,Choice,265.71,533,2021,253,5568,1048
2021-12-29,Select,257.09,533,2021,253,5568,971
2021-12-30,Choice,265.26,534,2021,254,5568,1052
2021-12-30,Select,258.23,534,2021,254,5568,961
2022-01-03,Select,258.9,21,2022,1,5568,947
2022-01-03,Choice,266.03,21,2022,1,5568,1046
2022-01-04,Choice,266.82,22,2022,2,5568,1031
2022-01-04,Select,259.23,22,2022,2,5568,940
2022-01-05,Choice,266.93,23,2022,3,5568,1030
2022-01-05,Select,259.61,23,2022,3,5568,931
2022-01-06,Select,260.64,24,2022,4,5568,918
2022-01-06,Choice,268.56,24,2022,4,5568,996
2022-01-07,Choice,271.82,25,2022,5,5568,955
2022-01-07,Select,261.1,25,2022,5,5568,911
2022-01-10,Choice,276.04,31,2022,6,5568,927
2022-01-10,Select,266.5,31,2022,6,5568,852
2022-01-11,Choice,278.22,32,2022,7,5568,914
2022-01-11,Select,268.63,32,2022,7,5568,826
2022-01-12,Select,270.98,33,2022,8,5568,798
2022-01-12,Choice,279.93,33,2022,8,5568,896
2022-01-13,Select,272.76,34,2022,9,5568,780
2022-01-13,Choice,282.86,34,2022,9,5568,865
2022-01-14,Choice,284.31,35,2022,10,5568,849
2022-01-14,Select,273.97,35,2022,10,5568,769
2022-01-17,Select,277.05,41,2022,11,5568,716
2022-01-17,Choice,287.86,41,2022,11,5568,816
2022-01-18,Select,278.39,42,2022,12,5568,691
2022-01-18,Choice,289.49,42,2022,12,5568,795
2022-01-19,Select,280.43,43,2022,13,5568,653
2022-01-19,Choice,291.6,43,2022,13,5568,777
2022-01-20,Select,282.18,44,2022,14,5568,636
2022-01-20,Choice,292.98,44,2022,14,5568,762
2022-01-21,Select,282.33,45,2022,15,5568,634
2022-01-21,Choice,292.41,45,2022,15,5568,769
2022-01-24,Choice,293.5,51,2022,16,5568,757
2022-01-24,Select,284.79,51,2022,16,5568,585
2022-01-25,Choice,292.38,52,2022,17,5568,770
2022-01-25,Select,283.32,52,2022,17,5568,621
2022-01-26,Select,279.72,53,2022,18,5568,667
2022-01-26,Choice,289.46,53,2022,18,5568,796
2022-01-27,Choice,289.11,54,2022,19,5568,802
2022-01-27,Select,279.1,54,2022,19,5568,679
2022-01-28,Select,283.41,55,2022,20,5568,618
2022-01-28,Choice,290.42,55,2022,20,5568,787
2022-01-31,Select,283.27,61,2022,21,5568,624
2022-01-31,Choice,290.4,61,2022,21,5568,788
2022-02-01,Choice,285.44,62,2022,22,5568,834
2022-02-01,Select,280.22,62,2022,22,5568,657
2022-02-02,Choice,283.15,63,2022,23,5568,859
2022-02-02,Select,279.57,63,2022,23,5568,672
2022-02-03,Choice,281.46,64,2022,24,5568,874
2022-02-03,Select,276.47,64,2022,24,5568,729
2022-02-04,Choice,279.81,65,2022,25,5568,899
2022-02-04,Select,276.05,65,2022,25,5568,737
2022-02-07,Choice,278.96,71,2022,26,5568,905
2022-02-07,Select,275.04,71,2022,26,5568,753
2022-02-08,Choice,277.46,72,2022,27,5568,918
2022-02-08,Select,273.84,72,2022,27,5568,772
2022-02-09,Select,272.05,73,2022,28,5568,786
2022-02-09,Choice,275.79,73,2022,28,5568,929
2022-02-10,Choice,274.82,74,2022,29,5568,934
2022-02-10,Select,268.95,74,2022,29,5568,819
2022-02-11,Select,267.83,75,2022,30,5568,834
2022-02-11,Choice,274.52,75,2022,30,5568,935
2022-02-14,Select,268.75,81,2022,31,5568,824
2022-02-14,Choice,273.96,81,2022,31,5568,938
2022-02-15,Select,267.82,82,2022,32,5568,835
2022-02-15,Choice,270.37,82,2022,32,5568,975
2022-02-16,Select,266.08,83,2022,33,5568,856
2022-02-16,Choice,269.62,83,2022,33,5568,985
2022-02-17,Select,264.85,84,2022,34,5568,860
2022-02-17,Choice,269.59,84,2022,34,5568,986
2022-02-18,Select,262.63,85,2022,35,5568,893
2022-02-18,Choice,265.85,85,2022,35,5568,1047
2022-02-21,Select,261.84,91,2022,36,5568,900
2022-02-21,Choice,264.09,91,2022,36,5568,1086
2022-02-22,Select,263.64,92,2022,37,5568,873
2022-02-22,Choice,261.64,92,2022,37,5568,1137
2022-02-23,Choice,260.88,93,2022,38,5568,1148
2022-02-23,Select,258.96,93,2022,38,5568,946
2022-02-24,Select,254.55,94,2022,39,5568,1000
2022-02-24,Choice,259.24,94,2022,39,5568,1176
2022-02-25,Select,255.41,95,2022,40,5568,993
2022-02-25,Choice,258.27,95,2022,40,5568,1191
2022-02-28,Choice,257.51,101,2022,41,5568,1206
2022-02-28,Select,253.41,101,2022,41,5568,1014
2022-03-01,Select,251.52,102,2022,42,5568,1041
2022-03-01,Choice,256.68,102,2022,42,5568,1227
2022-03-02,Choice,255.72,103,2022,43,5568,1238
2022-03-02,Select,251.34,103,2022,43,5568,1044
2022-03-03,Choice,254.35,104,2022,44,5568,1271
2022-03-03,Select,247.79,104,2022,44,5568,1131
2022-03-04,Choice,254.33,105,2022,45,5568,1272
2022-03-04,Select,248.41,105,2022,45,5568,1115
2022-03-07,Choice,254.71,111,2022,46,5568,1263
2022-03-07,Select,250.22,111,2022,46,5568,1072
2022-03-08,Choice,252.44,112,2022,47,5568,1305
2022-03-08,Select,244.94,112,2022,47,5568,1188
2022-03-09,Select,244.79,113,2022,48,5568,1194
2022-03-09,Choice,252.7,113,2022,48,5568,1299
2022-03-10,Choice,253.94,114,2022,49,5568,1279
2022-03-10,Select,247.37,114,2022,49,5568,1139
2022-03-11,Choice,254.71,115,2022,50,5568,1263
2022-03-11,Select,249.11,115,2022,50,5568,1099
2022-03-14,Select,249.94,121,2022,51,5568,1076
2022-03-14,Choice,255.51,121,2022,51,5568,1247
2022-03-15,Choice,257.9,122,2022,52,5568,1201
2022-03-15,Select,248.84,122,2022,52,5568,1104
2022-03-16,Select,250.27,123,2022,53,5568,1071
2022-03-16,Choice,258.08,123,2022,53,5568,1196
2022-03-17,Choice,257.05,124,2022,54,5568,1217
2022-03-17,Select,250.68,124,2022,54,5568,1063
2022-03-18,Choice,258.16,125,2022,55,5568,1193
2022-03-18,Select,250.65,125,2022,55,5568,1065
2022-03-21,Choice,258.5,131,2022,56,5568,1185
2022-03-21,Select,252.5,131,2022,56,5568,1025
2022-03-22,Select,251.89,132,2022,57,5568,1033
2022-03-22,Choice,259.97,132,2022,57,5568,1164
2022-03-23,Choice,261.6,133,2022,58,5568,1139
2022-03-23,Select,253.24,133,2022,58,5568,1015
2022-03-24,Choice,262.41,134,2022,59,5568,1127
2022-03-24,Select,252.59,134,2022,59,5568,1024
2022-03-25,Select,252.14,135,2022,60,5568,1032
2022-03-25,Choice,262.64,135,2022,60,5568,1122
2022-03-28,Choice,263.87,141,2022,61,5568,1089
2022-03-28,Select,256.32,141,2022,61,5568,983
2022-03-29,Choice,264.5,142,2022,62,5568,1077
2022-03-29,Select,254.84,142,2022,62,5568,997
2022-03-30,Select,257.46,143,2022,63,5568,968
2022-03-30,Choice,267.04,143,2022,63,5568,1029
2022-03-31,Select,262.34,144,2022,64,5568,896
2022-03-31,Choice,268.39,144,2022,64,5568,999
